source_no_shapes_zip,scenario_original_zip,member_path,member_sha256,member_bytes,original_zip_entry_compressed_bytes,component_group,component_parts,component_gzip_bytes,component_gzip_sha256,representative_no_shapes_zip,representative_member_path
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/bradfield_staged_part3_no_shapes.zip,bradfield_staged_part3.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,stop_times.txt,00ca2d5ed12e195d067bf84bb2cd39a578dd17857abe4c7a47d9c788b3af51b1,290216043,42635825,00ca2d5ed12e195d,data/scenario_gtfs_components/00ca2d5ed12e195d/stop_times.txt.gz.part01,42635843,6afef48b1ceb277475f990c162a01fcdf63124f202b000177a538e838d5bc95c,data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,stops.txt,13001934bf69ef4f12bdc2af980802aa444818984aeb969edc22854bffa10b90,16142211,4483931,13001934bf69ef4f,data/scenario_gtfs_components/13001934bf69ef4f/stops.txt.gz.part01,4483949,fd8d0cdc79f3cee25f0897bb64b665d8ec574c038b345569e79784ccf9b2ecef,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/bradfield_v2_no_shapes.zip,bradfield_v2.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,stop_times.txt,dda0af8cbee053ca54b5f52c241c6e4cbb95f579bedefe71eef1b2dccead1248,290150697,42615294,dda0af8cbee053ca,data/scenario_gtfs_components/dda0af8cbee053ca/stop_times.txt.gz.part01,42615312,a10f8af050359c51b4d27a4d719871d2cb12c80d432eee1cb9c105877b18f508,data/scenario_gtfs_no_shapes/bradfield_staged_part1and2_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,stops.txt,13001934bf69ef4f12bdc2af980802aa444818984aeb969edc22854bffa10b90,16142211,4483931,13001934bf69ef4f,data/scenario_gtfs_components/13001934bf69ef4f/stops.txt.gz.part01,4483949,fd8d0cdc79f3cee25f0897bb64b665d8ec574c038b345569e79784ccf9b2ecef,data/scenario_gtfs_no_shapes/bradfield_malabar&sydenham_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/bradfield_vaucluse_v2_no_shapes.zip,bradfield_vaucluse_v2.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,stop_times.txt,efdd6558ba8a3f762f4ff8f768450f78563aad7f2254bffc193a89e0db0a148e,290273774,42627081,efdd6558ba8a3f76,data/scenario_gtfs_components/efdd6558ba8a3f76/stop_times.txt.gz.part01,42627099,8b82d8cde89513963af452523cff94e8e7565b749b8c4debe49d4ead71c05052,data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,stops.txt,c5e58fb61a938e8197c84501b91d6825efb171d8f60aa35953eefae0a5935cb0,16142213,4483932,c5e58fb61a938e81,data/scenario_gtfs_components/c5e58fb61a938e81/stops.txt.gz.part01,4483950,840d33e309f48cb2fd3e155aa823e979e4e6ee926d1a81bbad730d5ecd276556,data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,combination_metro.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,stops.txt,b36b87d3ac0c5c86f747b34cc2fb011a2b037317916de663f4ff97a7ea9205c5,16141717,4483811,b36b87d3ac0c5c86,data/scenario_gtfs_components/b36b87d3ac0c5c86/stops.txt.gz.part01,4483829,70721c088082bafc77c7ca0a276014c392e27ad83b72af555af5673a03aac555,data/scenario_gtfs_no_shapes/combination_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,stop_times.txt,7fb141f5e79ed15cdc76c3b2dca202574905be9e2414153ba7ee1fb5f2684ea8,290273774,42626523,7fb141f5e79ed15c,data/scenario_gtfs_components/7fb141f5e79ed15c/stop_times.txt.gz.part01,42626541,597ff9d766adefde7bf3a712fb9772489d86fcfd54e374fefc6b9ed6c1c73fdb,data/scenario_gtfs_no_shapes/combination_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/combination_no_shapes.zip,combination.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,stops.txt,c5e58fb61a938e8197c84501b91d6825efb171d8f60aa35953eefae0a5935cb0,16142213,4483932,c5e58fb61a938e81,data/scenario_gtfs_components/c5e58fb61a938e81/stops.txt.gz.part01,4483950,840d33e309f48cb2fd3e155aa823e979e4e6ee926d1a81bbad730d5ecd276556,data/scenario_gtfs_no_shapes/combination_metro_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,stop_times.txt,9b92c53dc5b3a598007c2404710ab24e23a4568ff038a3aba2bed65e310f87f4,290248520,42623858,9b92c53dc5b3a598,data/scenario_gtfs_components/9b92c53dc5b3a598/stop_times.txt.gz.part01,42623876,b89313c61276ee5f48254386468f3805b4c9e873c439ad4ad1deb1e5e0c8f484,data/scenario_gtfs_no_shapes/Mills_v4_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/combination_v3_no_shapes.zip,combination_v3.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,stops.txt,8319f580aaa91d48ef184fe1c0f532fb078f76470341a8203ec0b6a612c55b98,16245643,4509920,8319f580aaa91d48,data/scenario_gtfs_components/8319f580aaa91d48/stops.txt.gz.part01,4509938,9870b257e86da75cf3e881ec79df2435a0494d0e3221293d45b6afbaf2f96ff8,data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,stop_times.txt,1e0dd1f2e15e7a3eb55d59daae3864ac632e4e73f231f5b755abda39961a152b,399997391,48142251,1e0dd1f2e15e7a3e,data/scenario_gtfs_components/1e0dd1f2e15e7a3e/stop_times.txt.gz.part01,48142269,e4e9962d0c809929fb7174f0552cc66e3a824828b594ba46b2ce9c0983612621,data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,routes.txt,1077121cfea7267d34819bc2b008dd5f5f9e79c244f56b76744da3b39459f7db,1150900,166532,1077121cfea7267d,data/scenario_gtfs_components/1077121cfea7267d/routes.txt.gz.part01,166550,b304f669a78fa041e4f6acde5503edd4406ed8da44dfb83781fc8f22857827ad,data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,routes.txt
