num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
179,1303595.554,1253545.373,50050.18103,2088.573095,5.93E+02,
180,1220799.772,1150846.422,69953.34989,3215.932292,8.55E+02,
181,1386400.502,1339014.67,47385.83235,154.03312,4.65E+01,
182,1400482.808,1250715.973,149766.8351,1785.965084,5.45E+02,
183,1312715.618,1214547.095,98168.5229,559.8478427,1.60E+02,
184,1399174.073,1255293.19,143880.8834,733.0218813,2.23E+02,
185,1396219.084,1224997.732,171221.3519,765.2307928,2.33E+02,
186,1254228.303,1179532.991,74695.31188,1401.717228,3.83E+02,
187,1438676.776,1370307.117,68369.65907,463.5074394,1.45E+02,
188,1390142.539,1342467.592,47674.94665,2082.78879,6.30E+02,
189,1384643.743,1342688.805,41954.93838,335.5002462,1.01E+02,
190,1335999.257,1282580.731,53418.52599,18.65157149,5.43E+00,
191,1361517.003,1258174.603,103342.3997,276.4288708,8.19E+01,
192,1437258.975,1429353.198,7905.776676,779.0516504,2.44E+02,
193,1380973.886,1335857.376,45116.51007,1397.851554,4.20E+02,
194,1514504.212,1511271.585,3232.6273,0.058064883,1.91E-02,
195,1436627.392,1428525.737,8101.655255,768.4921023,2.40E+02,
196,1376749.483,1265290.149,111459.3341,2570.008504,7.70E+02,
197,1528630.393,1526475.977,2154.416059,596.508066,1.99E+02,
198,1425633.47,1422400.842,3232.627574,1190.290257,3.69E+02,
199,1296452.061,1259111.142,37340.91853,2572.946921,7.26E+02,
200,1420657.136,1415433.082,5224.054348,19.59265067,6.06E+00,
201,1383677.789,1382153.259,1524.529533,3319.60921,1.00E+03,
202,1270401.713,1263096.259,7305.453641,1818.221543,5.03E+02,
205,1339421.174,1333460.08,5961.093895,1176.268199,3.43E+02,
206,1288997.97,1279752.265,9245.704756,3788.913002,1.06E+03,
207,1272560.17,1261879.846,10680.32395,3293.28886,9.13E+02,
208,1479727.188,1474526.387,5200.8015,0.000106658,3.44E-05,
209,1339091.36,1331963.481,7127.879081,888.3124827,2.59E+02,
210,1474977.627,1471351.31,3626.317104,1051.113321,3.38E+02,
