TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
214,1387179617.5782976,168155246.46984065,81403953.92083217,149957647.9231505,19406072.86430052,13413701.292365232,339375944.38046557
215,20401876.74978314,5570980.287019955,539627.9253777197,1664816.372706572,885716.47497963,131351.91484562628,5714651.591214177
216,0.00041575624999999996,556425.905778068,304988.44752402604,1.2020128987487751e-05,23121.929546871663,17718.502108840654,287138.1178386607
217,14175071.598175207,6060150.559692378,286518.65523731196,699020.1505238846,492631.3510555001,34994.37559603756,4594571.696426413
218,9733528.494113415,13307753.745305287,665940.1595718691,761292.2332065952,1597998.4597830772,114183.53654685005,6407034.756179053
219,20752543.28055501,8633144.527771475,2180151.6931319195,824566.8918861976,542574.0740716679,195980.75652788216,7200617.102374665
220,303145702.4958067,45651334.52086645,21762751.1052454,48640916.75290115,9553961.429961002,6465210.330381198,81102465.0834886
221,273344341.0255298,32510958.817836147,24017567.300908316,57740053.04381305,4420332.566054741,4753004.663915079,74023574.38447197
222,7878452.679262737,7918304.154818524,920875.1488039799,934939.1526612509,1444037.6599909281,239668.94377804064,4415291.739861499
223,0.0002568189975,2050539.048892743,638764.2677418079,0.0001632404345772757,361816.1098742148,140124.11389247316,896434.4389481934
224,-0.013871767,4831279.960770612,561863.5762890732,-0.00030785203546485616,174174.24078974602,29987.05658086465,1797714.5099899583
226,-0.00667457628825,19661225.56385923,4435607.330678757,-0.0028141325868515778,4491066.934091559,1236987.9547514985,8032277.6299312115
227,4891725.502438261,83157437.66087368,58478808.30240787,817851.5522813292,14616395.31732272,13240614.181692425,48163678.16354712
228,388230908.5548495,129764035.6757383,71400556.79700972,58417313.87498829,20974475.08610955,14994541.743958851,141496234.56255564
229,86787739.75358632,52333007.430123575,24159531.143349692,19997867.834951993,10517355.144522106,6067396.589021349,43295114.122580804
230,-0.00153015178004,2783252.214390986,1657590.805414866,-0.0006415295181357359,509608.16557804425,393009.9588446883,1480281.006240004
231,0.185724918015,0.0049392380772,1237354.9336279796,0.04984105079447838,0.0009941285203076526,354650.72758700396,412451.68545006734
232,0.10037097954,-0.0468184915704,1869074.3159886266,0.020320917092863735,-0.010193367624609486,583444.9351385935,623024.7765053611
233,0.18269643747225,-0.06951833672021,3766274.318733915,0.043617775724001266,-0.015890412226715705,1187824.0936055232,1255424.7874575618
236,0.274403129,1392157.8136718029,3493730.0561896306,0.009570735685449045,32233.647345713223,114012.8797408484,1628629.3372827887
237,0.022523170747999997,-0.05416716921504,971670.143985064,0.005030967151671044,-0.005765746269652116,131303.36551622135,323890.03453165456
238,0.00122784506,0.00980599567245,316563.75178341294,0.00032426343099976884,0.0012785041382582158,55146.34662260669,105521.25412182095
239,0.097798272,11887954.184211915,5020201.256793783,0.0015886812299444775,247751.75507695667,145323.4319550747,5636051.830233057
240,0.020263597301675002,2313269.618488343,2399556.414732701,0.0019340602999690225,380539.7148472647,597768.5975555332,1570942.0147732906
241,0.0036260799802500005,-0.03765740334685,2075669.6740865281,0.0017916830378045163,-0.009091207768756267,624138.7579214895,691889.8797126687
242,-0.1530494159675,100054.79253418543,3393146.782551799,-0.03046719943450813,16493.448399350753,762223.0988833074,1164400.4944425588
243,-0.0148003406967,-0.004677118073734001,2047059.2614656903,-0.0022948406679955975,-0.0006529740554233105,381618.25051599514,682353.0827469939
244,0.016103201140000002,946136.9566103732,981428.8358951743,0.0015239050918571546,154211.46564208303,241307.68939511076,642521.9337730336
245,-0.18947775739425,0.04060643569461,5483988.770408251,-0.02089982119691506,0.005467457918299254,1018122.3798178785,1827996.235275299
246,-0.08631065716,0.00423566620918,2543979.276076866,-0.014925571736789203,0.000750985963380947,633923.4236618669,847993.0765648059
