num_opportunities,EMP_2016,,,ERP_2016,,
303,942415.2161,925275.9512,17139.26486,1163.285346,238.7007769,
304,1024593.844,986264.5687,38329.27502,3039.444658,678.0649066,
305,1154233.446,1117832.651,36400.79587,972.8453837,244.4909358,
306,981739.5037,950534.9268,31204.57689,1454.954356,311.0075424,
307,1135468.77,1100476.436,34992.33347,1460.411786,361.0570326,
308,1052777.379,1033714.444,19062.93509,2252.709441,516.3771422,
309,1291970.084,1271252.421,20717.66301,569.5424829,160.2152557,
310,1132960.897,1113076.876,19884.02038,1638.367218,404.158257,
311,876699.5847,851640.4564,25059.12825,3660.466096,698.7349635,
312,975346.2641,949336.6622,26009.60185,1326.557155,281.7150682,
313,1076391.356,1058851.733,17539.62251,843.3960704,197.6637636,
314,1129315.578,1093958.384,35357.1945,1603.046017,394.1727471,
315,1122028.804,1098388.124,23640.6802,976.1984711,238.4884851,
316,1061795.661,1055416.792,6378.869765,2212.493286,511.5030098,
317,1143897.838,1137407.82,6490.018215,3747.431467,933.3536369,
318,1104231.755,1101730.494,2501.261806,873.2912473,209.9638973,
319,1217946.917,1217356.359,590.5577254,2531.495244,671.3218178,
320,1200997.598,1199762.168,1235.430065,2761.25553,722.0612239,
321,1150026.408,1140666.629,9359.779377,3540.694784,886.5874717,
322,1133539.289,1114853.929,18685.35992,1139.380745,281.2099861,
323,1055514.088,1051381.926,4132.161625,1543.49496,354.7272364,
324,1000978.242,992170.5754,8807.666165,1560.230556,340.0468075,
325,1078653.135,1060292.919,18360.21658,1432.232182,336.3725316,
328,1200622.038,1195380.658,5241.3801,1166.549497,304.9543041,
329,1112917.644,1095789.554,17128.09039,2122.310797,514.277231,
330,931194.1723,899794.3039,31399.86835,36.85161292,7.4717449,
331,1304382.461,1287726.516,16655.94495,2544.359715,722.6179527,
332,889168.1471,874731.1216,14437.02545,4.747803802,0.91918292,
333,1189330.427,1175916.691,13413.73535,1652.965387,428.0471155,
334,89766.0082,89766.0082,1.40E-06,751.2151891,14.68255239,
400,102989.2453,102576.697,412.5483236,0.001344959,3.02E-05,
401,143050.1302,143050.1302,3.56E-06,188.1542217,5.860403382,
402,152060.3472,152060.3472,1.75E-05,0.001344959,4.45298E-05,
405,587860.1971,567499.1507,20361.04636,2458.01511,314.6182346,
406,482447.4537,383648.9229,98798.53082,2875.215287,302.0269334,
407,594633.5558,578806.3505,15827.20527,766.0710867,99.18449131,
408,659955.9688,632384.2203,27571.74848,5026.932709,722.3427504,
409,1062729.463,1004835.983,57893.48004,0.000103298,2.39E-05,
410,1188086.066,1110394.05,77692.01614,13.20672863,3.416397869,
411,1360227.584,1332042.951,28184.63306,6396.306085,1894.375644,
412,956432.6484,903907.1521,52525.49626,2923.389117,608.7883095,
413,816721.4617,767494.1719,49227.28976,3968.416976,705.6942072,
414,1019205.672,949689.5073,69516.16488,2752.859835,610.9015357,
415,785708.4614,714032.2705,71676.19089,2832.582041,484.5841591,
416,810184.4222,757062.4687,53121.95353,2871.996293,506.6325038,
417,710787.009,662995.1605,47791.84847,2999.378897,464.1903405,
418,1116213.972,1058916.5,57297.47159,846.863926,205.8194311,
