num_opportunities,EMP_2016,L2&L3,Marginal,Base,Net to Base,ERP,,
3609,0.684183466,0.684183466,0,0.684183466,0,7.114536091,1.06E-06,
3610,24.17143609,24.17143609,0,24.17143609,0,9.13E-05,4.81E-10,
3611,413.1182654,413.1182654,0,413.1182654,0,444.8093901,4.00E-02,
3612,133.5984294,133.5984294,-1.80E-08,133.5984294,-1.80E-08,9.669752174,2.81E-04,
3613,203.6372667,203.6372667,-1.00E-08,203.6372667,-1.00E-08,168.6732453,7.48E-03,
3614,447.0657134,447.0657134,-9.66E-13,447.0657134,-9.66E-13,402.0689271,3.91E-02,
3615,53.68082924,53.68082924,0,53.68082924,0,156.6583269,1.83E-03,
3616,95.50599074,95.50599074,0,95.50599074,0,411.5606333,8.56E-03,
3617,251.1117535,251.1117535,0,251.1117535,0,329.9571158,1.80E-02,
3618,47.37788929,47.37788929,0,47.37788929,0,9.13E-05,9.42E-10,
3619,203.6372667,203.6372667,-1.00E-08,203.6372667,-1.00E-08,343.8618624,1.52E-02,
3620,320.6742795,320.6742795,0,320.6742795,0,484.6169234,3.38E-02,
3621,306.2024145,306.2024145,0,306.2024145,0,315.0960896,2.10E-02,
3622,91.70668448,91.70668448,0,91.70668448,0,179.0303358,3.57E-03,
3623,47.37788929,47.37788929,0,47.37788929,0,253.497268,2.62E-03,
3624,306.2024145,306.2024145,0,306.2024145,0,422.0569546,2.81E-02,
3625,294.0784524,294.0784524,0,294.0784524,0,,0.00E+00,
3626,149.4997131,149.4997131,-1.00E-08,149.4997131,-1.00E-08,623.3578252,2.03E-02,
3627,786.390284,786.390284,0,786.390284,0,453.8901153,7.77E-02,
3628,91.70668448,91.70668448,0,91.70668448,0,138.617685,2.77E-03,
3629,93.4741627,93.4741627,0,93.4741627,0,518.5171648,1.06E-02,
3630,660.7175,660.7175,0,660.7175,0,615.8057098,8.86E-02,
3631,278.3111696,278.3111696,-1.02E-12,278.3111696,-1.02E-12,448.4457884,2.72E-02,
3632,278.3111696,278.3111696,-1.02E-12,278.3111696,-1.02E-12,521.0959578,3.16E-02,
3633,427.4460119,427.4460119,0,427.4460119,0,271.6682779,2.53E-02,
3634,723.1897312,723.1897312,-3.00E-08,723.1897312,-3.00E-08,464.7453909,7.32E-02,
3635,2.844175664,2.844175664,0,2.844175664,0,42.20820604,2.61E-05,
3636,133.5984294,133.5984294,-1.80E-08,133.5984294,-1.80E-08,3.503166836,1.02E-04,
3650,91.65816952,91.65816952,0,91.65816952,0,239.7864345,4.79E-03,
3651,39.55597764,39.55597764,0,39.55597764,0,127.0801791,1.09E-03,
3652,149.4997131,149.4997131,-1.00E-08,149.4997131,-1.00E-08,12.30955893,4.01E-04,
3653,98.50081601,98.50081601,0,98.50081601,0,291.0971233,6.24E-03,
3654,129.6023407,129.6023407,0,129.6023407,0,283.6590674,8.00E-03,
3655,274.4501543,274.4501543,-1.00E-08,274.4501543,-1.00E-08,144.1366228,8.61E-03,
3656,149.237787,149.237787,0,149.237787,0,114.1381653,3.71E-03,
3657,91.65816952,91.65816952,0,91.65816952,0,133.0698822,2.66E-03,
3658,215.3227238,215.3227238,-1.00E-08,215.3227238,-1.00E-08,377.2994478,1.77E-02,
3659,25.5642034,25.5642034,0,25.5642034,0,8.662517942,4.82E-05,
3660,148.2367426,148.2367426,-1.00E-08,148.2367426,-1.00E-08,208.3914038,6.73E-03,
3661,162.1580465,162.1580465,0,162.1580465,0,279.2281213,9.86E-03,
3662,161.9277237,161.9277237,5.00E-08,161.9277237,5.00E-08,270.5721175,9.54E-03,
3663,230.185541,230.185541,4.00E-08,230.185541,4.00E-08,160.5789303,8.05E-03,
3664,183.965499,183.965499,-1.00E-08,183.965499,-1.00E-08,343.3450374,1.38E-02,
3665,119.7667395,119.7667395,-4.00E-08,119.7667395,-4.00E-08,223.0845118,5.82E-03,
3666,215.3227238,215.3227238,-1.00E-08,215.3227238,-1.00E-08,109.9339937,5.15E-03,
3667,41.83878076,41.83878076,0,41.83878076,0,7.30050363,6.65E-05,
3668,22.53373674,22.53373674,0,22.53373674,0,7.644823842,3.75E-05,
3669,17.32221778,17.32221778,0,17.32221778,0,5.339946054,2.01E-05,
3670,45.76148806,45.76148806,0,45.76148806,0,133.2616028,1.33E-03,
3671,41.83878076,41.83878076,0,41.83878076,0,6.9046945,6.29E-05,
3672,26.4531156,26.4531156,0,26.4531156,0,8.114744121,4.67E-05,
3673,101.43683,101.43683,0,101.43683,0,576.2620218,1.27E-02,
3674,46.28225033,46.28225033,0,46.28225033,0,239.7906235,2.42E-03,
3675,62.71611452,62.71611452,0,62.71611452,0,276.5273156,3.78E-03,
3676,89.3885757,89.3885757,0,89.3885757,0,1267.384462,2.47E-02,
3677,68.33889166,68.33889166,0,68.33889166,0,275.7047387,4.10E-03,
3678,249.6153391,249.6153391,-3.00E-08,249.6153391,-3.00E-08,129.8827565,7.06E-03,
3679,1052.52588,1052.52588,2.60E-07,1052.52588,2.60E-07,815.1581829,1.87E-01,
3680,797.0201436,797.0201436,1.00E-08,797.0201436,1.00E-08,64.4730651,1.12E-02,
3681,142.3217357,142.3217357,0,142.3217357,0,304.6635428,9.44E-03,
3682,286.2316358,286.2316358,0,286.2316358,0,591.4508779,3.69E-02,
3683,24.65784997,24.65784997,0,24.65784997,0,99.52867541,5.34E-04,
3684,1299.9998,1299.9998,-2.10E-07,1299.9998,-2.10E-07,2614.50059,7.40E-01,
3685,2276.896404,2276.896404,1.00E-07,2276.896404,1.00E-07,1372.446239,6.80E-01,
3686,158.6451977,158.6451977,0,158.6451977,0,489.6151246,1.69E-02,
3687,46.90122704,46.90122704,0,46.90122704,0,15.86023741,1.62E-04,
3688,199.0197091,199.0197091,0,199.0197091,0,739.42625,3.20E-02,
3689,1181.417361,1181.417361,-4.50E-07,1181.417361,-4.50E-07,12.35037705,3.18E-03,
3690,118.6287457,118.6287457,-5.00E-08,118.6287457,-5.00E-08,61.41550994,1.59E-03,
3691,1300.727638,1300.727638,2.30E-07,1300.727638,2.30E-07,1519.496847,4.30E-01,
3692,1125.818757,1125.818757,1.30E-07,1125.818757,1.30E-07,1624.002306,3.98E-01,
3693,4657.557198,4657.557198,1.30E-07,4657.557198,1.30E-07,0.076014827,7.71E-05,
3694,4191.842961,4191.842961,2.30E-07,4191.842961,2.30E-07,1778.044813,1.62E+00,
3708,895.1029336,895.1029336,0,895.1029336,0,3639,7.09E-01,
3709,1697.330556,1697.330556,-4.00E-07,1697.330556,-4.00E-07,3629,1.34E+00,
3710,3419.622773,3419.622773,-2.00E-07,3419.622773,-2.00E-07,2836,2.11E+00,
3711,5408.98069,5408.98069,4.00E-07,5408.98069,4.00E-07,3542,4.17E+00,
3712,831.3324734,831.3324734,4.00E-08,831.3324734,4.00E-08,2623,4.75E-01,
3713,3427.381713,3427.381713,-5.00E-07,3427.381713,-5.00E-07,3528,2.63E+00,
3714,5329.192786,5329.192786,3.00E-07,5329.192786,3.00E-07,3087,3.58E+00,
3715,4625.130204,4625.130204,-5.00E-07,4625.130204,-5.00E-07,2329,2.35E+00,
3716,2075.020892,2075.020892,3.00E-07,2075.020892,3.00E-07,2910,1.31E+00,
3717,2403.234606,2403.234606,0,2403.234606,0,1674,8.76E-01,
3718,3516.25031,3516.25031,-2.00E-07,3516.25031,-2.00E-07,3199,2.45E+00,
3723,1927.583742,1927.583742,-3.00E-07,1927.583742,-3.00E-07,2709,1.14E+00,
3724,724.7812719,724.7812719,0,724.7812719,0,312.2634445,4.93E-02,
3725,2527.424035,2527.424035,5.00E-07,2527.424035,5.00E-07,5099.605124,2.81E+00,
3726,1543.920664,1543.920664,-2.00E-07,1543.920664,-2.00E-07,1673,5.62E-01,
3727,2270.368877,2270.368877,-3.00E-07,2270.368877,-3.00E-07,2512,1.24E+00,
3728,2390.823635,2390.823635,-1.00E-07,2390.823635,-1.00E-07,2969.516987,1.55E+00,
3729,1706.783165,1706.783165,4.00E-07,1706.783165,4.00E-07,1259.150541,4.68E-01,
3730,359.9014487,359.9014487,0,359.9014487,0,2029.07933,1.59E-01,
3731,1702.333268,1702.333268,1.40E-07,1702.333268,1.40E-07,2173.412051,8.06E-01,
3732,2286.931993,2286.931993,1.19E-07,2286.931993,1.19E-07,1682.437408,8.38E-01,
3800,12115.32744,12115.32744,-2.09E-06,12115.32744,-2.09E-06,3532.458437,9.32E+00,
3801,10046.46372,10046.46372,-2.21E-06,10046.46372,-2.21E-06,2080.563474,4.55E+00,
3802,4450.661125,4450.661125,-2.90E-07,4450.661125,-2.90E-07,2246.638329,2.18E+00,
3803,3178.059339,3178.059339,3.60E-07,3178.059339,3.60E-07,3804.307733,2.63E+00,
3804,1362.475269,1362.475269,-5.00E-07,1362.475269,-5.00E-07,4590.813115,1.36E+00,
3805,2189.31842,2189.31842,2.60E-07,2189.31842,2.60E-07,0.21891321,1.04E-04,
3808,374.5982649,374.5982649,0,374.5982649,0,3805.590606,3.10E-01,
3809,5634.029392,5634.029392,-1.00E-07,5634.029392,-1.00E-07,2061.335522,2.53E+00,
3810,4924.865673,4924.865673,2.00E-07,4924.865673,2.00E-07,107.0451747,1.15E-01,
3811,16383.80693,16383.80693,-4.05E-06,16383.80693,-4.05E-06,9.21E-05,3.29E-07,
3812,6039.645543,6039.645543,-2.15E-07,6039.645543,-2.15E-07,3349.427543,4.40E+00,
3813,25523.71078,25523.71078,2.26E-06,25523.71078,2.26E-06,970.4070902,5.39E+00,
3814,14923.96886,14923.96886,-2.92E-06,14923.96886,-2.92E-06,16.38552836,5.32E-02,
3815,12381.82097,12381.82097,4.29E-06,12381.82097,4.29E-06,2623.098526,7.07E+00,
3816,4534.16445,4534.16445,2.00E-07,4534.16445,2.00E-07,9.21E-05,9.09E-08,
3817,597.3709042,597.3709042,0,597.3709042,0,4450.859715,5.79E-01,
3818,7305.663718,7305.663718,2.00E-07,7305.663718,2.00E-07,9.21E-05,1.47E-07,
3819,1215.768705,1215.768705,3.00E-07,1215.768705,3.00E-07,2035.850021,5.39E-01,
3822,1383.106663,1383.106663,-4.00E-07,1383.106663,-4.00E-07,3773.652147,1.14E+00,
3823,1076.062825,1076.062825,0,1076.062825,0,3615.873743,8.47E-01,
3824,1874.507619,1874.507619,0,1874.507619,0,0.000100928,4.12E-08,
3825,1269.197492,1269.197492,1.00E-07,1269.197492,1.00E-07,3824.592333,1.06E+00,
3826,460.2755322,460.2755322,0,460.2755322,0,1719.054223,1.72E-01,
3827,1828.342124,1828.342124,0,1828.342124,0,3334.484178,1.33E+00,
3828,1269.197492,1269.197492,1.00E-07,1269.197492,1.00E-07,3351.721476,9.26E-01,
3829,127.0325366,127.0325366,0,127.0325366,0,1155.036465,3.19E-02,
3831,24096.81521,24096.81521,4.92E-06,24096.81521,4.92E-06,374.8138628,1.97E+00,
3832,25195.28066,25195.28066,3.33E-06,25195.28066,3.33E-06,1766.387442,9.69E+00,
3833,995.2296591,995.2296591,-4.50E-08,995.2296591,-4.50E-08,20.71086501,4.49E-03,
3834,11679.33915,11679.33915,3.60E-06,11679.33915,3.60E-06,10.96457606,2.79E-02,
3835,17363.95553,17363.95553,9.55E-07,17363.95553,9.55E-07,2176.969352,8.23E+00,
3836,21184.14116,21184.14116,-1.22E-06,21184.14116,-1.22E-06,3195.582798,1.47E+01,
3837,30888.13329,30888.13329,-4.98E-06,30888.13329,-4.98E-06,1798.013132,1.21E+01,
3838,26421.603,26421.603,2.34E-06,26421.603,2.34E-06,3307.81152,1.90E+01,
3839,28623.94886,28623.94886,-1.57E-06,28623.94886,-1.57E-06,2435.864856,1.52E+01,
3840,9251.145186,9251.145186,4.55E-07,9251.145186,4.55E-07,278.9543912,5.62E-01,
3841,31625.32149,31625.32149,-6.50E-08,31625.32149,-6.50E-08,159.4756211,1.10E+00,
3842,24190.2721,24190.2721,-3.32E-06,24190.2721,-3.32E-06,4104.453621,2.16E+01,
3843,42697.35321,42697.35321,4.41E-06,42697.35321,4.41E-06,40.49120288,3.76E-01,
3844,21278.18112,21278.18112,9.95E-07,21278.18112,9.95E-07,677.0975364,3.14E+00,
3845,26239.86831,26239.86831,-4.47E-06,26239.86831,-4.47E-06,2685.926367,1.53E+01,
3846,20964.76409,20964.76409,2.79E-06,20964.76409,2.79E-06,1672.195911,7.63E+00,
3847,23175.79488,23175.79488,-2.54E-06,23175.79488,-2.54E-06,880.8342416,4.44E+00,
3848,44131.91805,44131.91805,-3.59E-06,44131.91805,-3.59E-06,0.000122829,1.18E-06,
3849,1681.759323,1681.759323,-4.00E-07,1681.759323,-4.00E-07,0.000122829,4.50E-08,
3850,28308.82124,28308.82124,-1.72E-06,28308.82124,-1.72E-06,2441.999999,1.51E+01,
3851,20234.06479,20234.06479,-8.15E-07,20234.06479,-8.15E-07,3289,1.45E+01,
3852,10634.2865,10634.2865,1.10E-06,10634.2865,1.10E-06,2.565005225,5.94E-03,
3853,5529.518515,5529.518515,-9.00E-08,5529.518515,-9.00E-08,2451.654699,2.95E+00,
3854,2700.963583,2700.963583,1.00E-07,2700.963583,1.00E-07,24.02447921,1.41E-02,
3855,7856.213764,7856.213764,-3.00E-07,7856.213764,-3.00E-07,17.95507868,3.07E-02,
3856,10633.79518,10633.79518,-3.99E-06,10633.79518,-3.99E-06,3848.345302,8.91E+00,
3857,3821.840447,3821.840447,-3.00E-07,3821.840447,-3.00E-07,2491.342113,2.07E+00,
3858,3741.186337,3741.186337,-1.00E-07,3741.186337,-1.00E-07,1943.065955,1.58E+00,
3859,3407.282758,3407.282758,-1.81E-07,3407.282758,-1.81E-07,2660.702064,1.97E+00,
3860,3776.705312,3776.705312,0,3776.705312,0,2740.783388,2.25E+00,
3861,1587.370739,1587.370739,-2.10E-08,1587.370739,-2.10E-08,2792.012331,9.65E-01,
3862,1351.889893,1351.889893,4.60E-07,1351.889893,4.60E-07,3200.157228,9.42E-01,
3863,1563.154129,1563.154129,1.29E-07,1563.154129,1.29E-07,1872.465171,6.37E-01,
3864,2030.061752,2030.061752,-4.00E-07,2030.061752,-4.00E-07,262.7369594,1.16E-01,
3865,256.1097908,256.1097908,2.90E-08,256.1097908,2.90E-08,43.47771081,2.42E-03,
3866,30920.2744,30920.2744,-4.07E-06,30920.2744,-4.07E-06,735.0870231,4.95E+00,
3867,28247.46392,28247.46392,-2.57E-06,28247.46392,-2.57E-06,3888.622753,2.39E+01,
3868,23895.59027,23895.59027,3.34E-06,23895.59027,3.34E-06,1579.248492,8.22E+00,
3869,23103.88855,23103.88855,-4.64E-06,23103.88855,-4.64E-06,2292.619271,1.15E+01,
3870,20255.62391,20255.62391,-6.35E-07,20255.62391,-6.35E-07,492.8749233,2.17E+00,
3875,1377.133929,1377.133929,-2.11E-07,1377.133929,-2.11E-07,179.7125186,5.39E-02,
3900,14347.05917,14347.05917,-3.27E-06,14347.05917,-3.27E-06,4229.353863,1.32E+01,
3901,2496.658629,2496.658629,-1.00E-07,2496.658629,-1.00E-07,4261.169117,2.32E+00,
3902,17962.69702,17962.69702,-4.88E-06,17962.69702,-4.88E-06,4191.979654,1.64E+01,
3903,26506.88471,26506.88471,3.64E-06,26506.88471,3.64E-06,3985.497366,2.30E+01,
3905,6119.790176,6119.790176,-1.45E-07,6119.790176,-1.45E-07,1755.907616,2.34E+00,
3906,19262.57825,19262.57825,4.26E-06,19262.57825,4.26E-06,1445.266024,6.06E+00,
3907,1496.362474,1496.362474,1.10E-07,1496.362474,1.10E-07,3309.021222,1.08E+00,
3908,2235.536421,2235.536421,-3.00E-07,2235.536421,-3.00E-07,3411.989288,1.66E+00,
3909,6305.855881,6305.855881,1.95E-07,6305.855881,1.95E-07,1868.878447,2.57E+00,
3910,3600.873623,3600.873623,4.95E-07,3600.873623,4.95E-07,2726.005464,2.14E+00,
3911,1370.306225,1370.306225,-1.20E-07,1370.306225,-1.20E-07,1344.03343,4.01E-01,
3912,3930.8213,3930.8213,3.80E-07,3930.8213,3.80E-07,3118.934077,2.67E+00,
3913,16493.05147,16493.05147,-2.23E-06,16493.05147,-2.23E-06,2134.009987,7.66E+00,
3914,3290.906058,3290.906058,-2.05E-07,3290.906058,-2.05E-07,2135.071901,1.53E+00,
3915,4856.597384,4856.597384,-2.00E-07,4856.597384,-2.00E-07,3921.675682,4.15E+00,
3916,6067.872883,6067.872883,-3.05E-07,6067.872883,-3.05E-07,1176.436868,1.55E+00,
3917,5584.389791,5584.389791,-1.60E-07,5584.389791,-1.60E-07,1819.041691,2.21E+00,
3918,921.9071406,921.9071406,4.00E-08,921.9071406,4.00E-08,1092.256437,2.19E-01,
3919,2209.104596,2209.104596,-2.20E-07,2209.104596,-2.20E-07,3640.728304,1.75E+00,
3920,1039.621841,1039.621841,-3.50E-07,1039.621841,-3.50E-07,3474.568333,7.87E-01,
3921,1697.782201,1697.782201,3.80E-07,1697.782201,3.80E-07,3411.484485,1.26E+00,
3922,1789.117978,1789.117978,2.00E-07,1789.117978,2.00E-07,2586.29699,1.01E+00,
3923,1765.104237,1765.104237,4.80E-07,1765.104237,4.80E-07,2615.427828,1.01E+00,
3924,4212.201153,4212.201153,-2.00E-08,4212.201153,-2.00E-08,3050.498981,2.80E+00,
3925,965.2729942,965.2729942,0,965.2729942,0,57.45477325,1.21E-02,
3926,2054.401783,2054.401783,4.00E-07,2054.401783,4.00E-07,4052.627407,1.81E+00,
3927,7822.215593,7822.215593,4.10E-07,7822.215593,4.10E-07,1616.264424,2.75E+00,
3928,3018.174603,3018.174603,-5.00E-07,3018.174603,-5.00E-07,1396.228439,9.18E-01,
3929,1915.201042,1915.201042,0,1915.201042,0,1426.14834,5.95E-01,
3930,3412.93549,3412.93549,-1.00E-07,3412.93549,-1.00E-07,3962,2.94E+00,
3931,17.36583452,17.36583452,0,17.36583452,0,4.68E-05,1.77E-10,
3933,2680.76036,2680.76036,3.10E-07,2680.76036,3.10E-07,159.7733473,9.33E-02,
3934,2687.572617,2687.572617,2.35E-07,2687.572617,2.35E-07,4.68E-05,2.74E-08,
3935,2824.685809,2824.685809,3.50E-08,2824.685809,3.50E-08,702.6142448,4.32E-01,
3936,21.52170919,21.52170919,0,21.52170919,0,21.05588431,9.87E-05,
3937,3426.711333,3426.711333,4.35E-07,3426.711333,4.35E-07,11.21671008,8.37E-03,
3938,544.9950061,544.9950061,3.00E-08,544.9950061,3.00E-08,179.6448478,2.13E-02,
3939,3310.213871,3310.213871,1.60E-07,3310.213871,1.60E-07,29.64322164,2.14E-02,
3940,3474.948605,3474.948605,-2.35E-07,3474.948605,-2.35E-07,2627.648597,1.99E+00,
3941,1544.381771,1544.381771,-1.45E-07,1544.381771,-1.45E-07,157.3803064,5.29E-02,
3942,75.04056826,75.04056826,0,75.04056826,0,312.3278587,5.10E-03,
3943,627.5940789,627.5940789,-2.20E-08,627.5940789,-2.20E-08,74.7031283,1.02E-02,
3944,1732.465582,1732.465582,-3.35E-07,1732.465582,-3.35E-07,2516.536603,9.49E-01,
3945,264.2398454,264.2398454,3.00E-08,264.2398454,3.00E-08,121.4135121,6.99E-03,
3946,1761.018997,1761.018997,3.20E-07,1761.018997,3.20E-07,649.9967384,2.49E-01,
3947,26.84183641,26.84183641,0,26.84183641,0,68.60645355,4.01E-04,
3948,5814.013619,5814.013619,-3.57E-07,5814.013619,-3.57E-07,79.11980954,1.00E-01,
3949,3561.360038,3561.360038,-1.22E-07,3561.360038,-1.22E-07,181.2076339,1.41E-01,
3950,85.54903892,85.54903892,0,85.54903892,0,90.42064785,1.68E-03,
3951,215.4795645,215.4795645,-4.00E-08,215.4795645,-4.00E-08,201.3115428,9.44E-03,
3952,1550.737224,1550.737224,-4.60E-07,1550.737224,-4.60E-07,29.974464,1.01E-02,
3953,1105.867658,1105.867658,-2.40E-07,1105.867658,-2.40E-07,1756.189062,4.23E-01,
3954,124.7479496,124.7479496,-3.00E-08,124.7479496,-3.00E-08,131.1888992,3.56E-03,
3955,451.5938754,451.5938754,3.00E-08,451.5938754,3.00E-08,209.5252396,2.06E-02,
3956,1363.052098,1363.052098,-2.00E-08,1363.052098,-2.00E-08,128.2386112,3.81E-02,
3957,595.9176669,595.9176669,2.00E-08,595.9176669,2.00E-08,647.3385321,8.40E-02,
3958,1005.928928,1005.928928,1.80E-07,1005.928928,1.80E-07,367.0755926,8.04E-02,
3959,651.6927701,651.6927701,-5.00E-08,651.6927701,-5.00E-08,739.2780026,1.05E-01,
3960,1264.698422,1264.698422,-2.00E-08,1264.698422,-2.00E-08,1156.493735,3.18E-01,
3961,24.3808327,24.3808327,0,24.3808327,0,81.47898421,4.33E-04,
3962,387.4416004,387.4416004,-2.00E-08,387.4416004,-2.00E-08,179.8562741,1.52E-02,
3963,276.8955357,276.8955357,-3.00E-08,276.8955357,-3.00E-08,4.68E-05,2.82E-09,
3964,337.2690276,337.2690276,3.00E-08,337.2690276,3.00E-08,240.2421991,1.76E-02,
3965,213.0340305,213.0340305,0,213.0340305,0,419.4228052,1.95E-02,
3966,18.19375828,18.19375828,0,18.19375828,0,4.68E-05,1.85E-10,
3967,18.80270185,18.80270185,0,18.80270185,0,4.68E-05,1.92E-10,
3968,1140.168873,1140.168873,0,1140.168873,0,278.9083374,6.92E-02,
3969,54.91626947,54.91626947,0,54.91626947,0,4.68E-05,5.60E-10,
3970,307.5075947,307.5075947,0,307.5075947,0,1983.999829,1.33E-01,
3971,57.01548444,57.01548444,0,57.01548444,0,103.063915,1.28E-03,
3972,1805.259291,1805.259291,-4.60E-07,1805.259291,-4.60E-07,18.5709351,7.30E-03,
3973,2092.300958,2092.300958,4.43E-07,2092.300958,4.43E-07,32.37995935,1.48E-02,
3974,401.8385908,401.8385908,2.00E-08,401.8385908,2.00E-08,30.89682433,2.70E-03,
4000,5799.954015,5799.954015,2.60E-07,5799.954015,2.60E-07,4403.071525,5.56E+00,
4001,1976.461888,1976.461888,-3.40E-07,1976.461888,-3.40E-07,3536.421129,1.52E+00,
4002,4419.743221,4419.743221,-4.00E-08,4419.743221,-4.00E-08,2695.558801,2.59E+00,
4003,1648.487809,1648.487809,-3.00E-07,1648.487809,-3.00E-07,2312.930636,8.30E-01,
4004,5301.598852,5301.598852,-4.40E-07,5301.598852,-4.40E-07,2847.533919,3.29E+00,
4005,5888.094781,5888.094781,-1.40E-07,5888.094781,-1.40E-07,3152.48399,4.04E+00,
4008,1289.558135,1289.558135,-2.00E-07,1289.558135,-2.00E-07,3316.777985,9.31E-01,
4009,4018.730359,4018.730359,4.00E-07,4018.730359,4.00E-07,3046.784368,2.67E+00,
4010,4018.730359,4018.730359,4.00E-07,4018.730359,4.00E-07,2263.268028,1.98E+00,
4011,6450.49332,6450.49332,0,6450.49332,0,18.16953786,2.55E-02,
4012,6623.147586,6623.147586,-5.00E-07,6623.147586,-5.00E-07,8.22E-05,1.19E-07,
4015,1432.96311,1432.96311,4.60E-07,1432.96311,4.60E-07,4648.436358,1.45E+00,
4016,1788.795465,1788.795465,1.60E-07,1788.795465,1.60E-07,3144.942139,1.22E+00,
4017,1879.709683,1879.709683,0,1879.709683,0,2414.187967,9.88E-01,
4018,2798.308965,2798.308965,4.60E-07,2798.308965,4.60E-07,1619.455317,9.87E-01,
4019,3857.020009,3857.020009,4.00E-07,3857.020009,4.00E-07,3973.724277,3.34E+00,
4020,7326.139558,7326.139558,-2.00E-07,7326.139558,-2.00E-07,3398.083818,5.42E+00,
4021,3524.928293,3524.928293,-2.00E-07,3524.928293,-2.00E-07,2116.170124,1.62E+00,
4024,908.0563168,908.0563168,0,908.0563168,0,2498.000001,4.94E-01,
4025,35.75906871,35.75906871,0,35.75906871,0,1271.274803,9.90E-03,
4026,1042.059993,1042.059993,-4.00E-07,1042.059993,-4.00E-07,3553,8.06E-01,
4027,494.709889,494.709889,0,494.709889,0,5079.725196,5.47E-01,
4028,2016.731669,2016.731669,2.00E-07,2016.731669,2.00E-07,4877,2.14E+00,
4029,1715.932368,1715.932368,3.00E-07,1715.932368,3.00E-07,4004,1.50E+00,
4032,6263.231404,6263.231404,-5.00E-07,6263.231404,-5.00E-07,4257.565827,5.81E+00,
4033,1998.211932,1998.211932,3.00E-07,1998.211932,3.00E-07,1936.256883,8.42E-01,
4034,5835.521797,5835.521797,1.00E-07,5835.521797,1.00E-07,3906.517958,4.96E+00,
4035,6821.327138,6821.327138,2.00E-07,6821.327138,2.00E-07,5017.666974,7.45E+00,
4036,5648.549533,5648.549533,4.00E-07,5648.549533,4.00E-07,6.233691287,7.67E-03,
4037,18083.2094,18083.2094,-1.70E-06,18083.2094,-1.70E-06,818.1091148,3.22E+00,
4038,6596.916041,6596.916041,-3.00E-07,6596.916041,-3.00E-07,5.643700908,8.11E-03,
4039,11227.75096,11227.75096,2.30E-06,11227.75096,2.30E-06,4106.546986,1.00E+01,
4040,10303.34214,10303.34214,4.10E-06,10303.34214,4.10E-06,3446.458866,7.73E+00,
4043,7117.353075,7117.353075,4.00E-07,7117.353075,4.00E-07,32.58404002,5.05E-02,
4044,12651.72627,12651.72627,4.69E-06,12651.72627,4.69E-06,0.000104441,2.88E-07,
4045,8615.141328,8615.141328,0,8615.141328,0,0.000104441,1.96E-07,
4046,1526.632085,1526.632085,0,1526.632085,0,9.309726436,3.09E-03,
4047,1.39E-06,1.39E-06,4.21E-09,1.39E-06,4.21E-09,0.000104441,3.16E-17,
4048,1497.644644,1497.644644,-2.00E-07,1497.644644,-2.00E-07,2320.069663,7.57E-01,
4049,5306.555221,5306.555221,-5.00E-07,5306.555221,-5.00E-07,3799.15418,4.39E+00,
4050,3472.566239,3472.566239,-4.00E-07,3472.566239,-4.00E-07,9.84E-05,7.44E-08,
4051,8597.303568,8597.303568,1.00E-07,8597.303568,1.00E-07,2484.491155,4.65E+00,
4052,10661.08023,10661.08023,-3.00E-07,10661.08023,-3.00E-07,1713.790165,3.98E+00,
4053,3387.872343,3387.872343,-3.00E-07,3387.872343,-3.00E-07,3413.652964,2.52E+00,
4054,3912.388955,3912.388955,4.00E-07,3912.388955,4.00E-07,2296.34613,1.96E+00,
4055,353.2335362,353.2335362,0,353.2335362,0,9.84E-05,7.57E-09,
4056,6916.749377,6916.749377,3.00E-07,6916.749377,3.00E-07,9.84E-05,1.48E-07,
4057,1149.365058,1149.365058,-1.50E-07,1149.365058,-1.50E-07,2588.19327,6.48E-01,
4058,387.6286353,387.6286353,5.00E-08,387.6286353,5.00E-08,2847.312726,2.40E-01,
4059,1649.324418,1649.324418,-2.00E-07,1649.324418,-2.00E-07,386.0877557,1.39E-01,
4060,7313.056949,7313.056949,4.00E-07,7313.056949,4.00E-07,26.90169863,4.28E-02,
4100,5783.074861,5783.074861,-4.00E-07,5783.074861,-4.00E-07,3550.860003,4.47E+00,
4101,9900.634361,9900.634361,2.00E-07,9900.634361,2.00E-07,9.962131825,2.15E-02,
4102,21859.64033,21859.64033,0,21859.64033,0,2180.53168,1.04E+01,
4103,15557.94175,15557.94175,4.40E-06,15557.94175,4.40E-06,2314.863535,7.84E+00,
4104,16183.98918,16183.98918,4.10E-06,16183.98918,4.10E-06,3141.616022,1.11E+01,
4105,79133.72793,79133.72793,-2.73E-06,79133.72793,-2.73E-06,9.82E-05,1.69E-06,
4106,19573.1218,19573.1218,-3.40E-06,19573.1218,-3.40E-06,2398.930987,1.02E+01,
4107,85080.97674,85080.97674,-4.63E-06,85080.97674,-4.63E-06,39.50080129,7.32E-01,
4108,18123.15247,18123.15247,-2.51E-06,18123.15247,-2.51E-06,1632.314092,6.44E+00,
4109,23743.06594,23743.06594,-3.10E-06,23743.06594,-3.10E-06,1667.883442,8.62E+00,
4110,16826.6819,16826.6819,2.00E-06,16826.6819,2.00E-06,9.82E-05,3.60E-07,
4111,49333.38869,49333.38869,-3.41E-06,49333.38869,-3.41E-06,200.1612191,2.15E+00,
