num_opportunities,EMP_2016,T2&T3,Marginal,Base,Net to Base,ERP,,
308,575756.9428,575756.9428,-3.63E-06,575756.9428,-3.63E-06,2252.709441,2.82E+02,
309,852890.293,851979.9912,910.3017848,851979.9912,910.3017848,569.5424829,1.06E+02,
310,672761.1107,672761.1107,-1.54E-05,672761.1107,-1.54E-05,1638.367218,2.40E+02,
311,141792.0865,141792.0865,3.47E-05,141792.0865,3.47E-05,3660.466096,1.13E+02,
312,401990.9295,401609.947,380.9825142,401609.947,380.9825142,1326.557155,1.16E+02,
313,629204.9506,625074.6776,4130.272961,625074.6776,4130.272961,843.3960704,1.16E+02,
314,648322.3453,648322.3453,-3.01E-05,648322.3453,-3.01E-05,1603.046017,2.26E+02,
315,652457.196,652457.196,3.67E-05,652457.196,3.67E-05,976.1984711,1.39E+02,
316,639442.5662,638829.3262,613.2399705,638829.3262,613.2399705,2212.493286,3.08E+02,
317,700734.5827,700121.3427,613.2399715,700121.3427,613.2399715,3747.431467,5.72E+02,
318,651364.1966,651364.1966,4.98E-05,651364.1966,4.98E-05,873.2912473,1.24E+02,
319,776120.8419,774388.0753,1732.766618,774388.0753,1732.766618,2531.495244,4.28E+02,
320,747770.6462,746860.3444,910.3017809,746860.3444,910.3017809,2761.25553,4.50E+02,
321,678785.4402,678172.2002,613.2400151,678172.2002,613.2400151,3540.694784,5.23E+02,
322,651724.2604,650238.2774,1485.982957,650238.2774,1485.982957,1139.380745,1.62E+02,
323,527641.5798,527641.5798,3.24E-05,527641.5798,3.24E-05,1543.49496,1.77E+02,
324,545807.5821,545807.5821,-1.90E-05,545807.5821,-1.90E-05,1560.230556,1.85E+02,
325,606327.8426,606327.8426,-4.97E-05,606327.8426,-4.97E-05,1432.232182,1.89E+02,
328,773504.1219,772951.0233,553.0986075,772951.0233,553.0986075,1166.549497,1.96E+02,
329,687479.9364,685231.9458,2247.990553,685231.9458,2247.990553,2122.310797,3.18E+02,
330,356125.4005,356125.4005,-4.20E-07,356125.4005,-4.20E-07,36.85161292,2.86E+00,
331,866687.3111,865429.8265,1257.48456,865429.8265,1257.48456,2544.359715,4.80E+02,
332,287351.7504,287351.7504,-2.23E-05,287351.7504,-2.23E-05,4.747803802,2.97E-01,
333,760123.5241,758637.5411,1485.982997,758637.5411,1485.982997,1652.965387,2.74E+02,
334,4382.132961,4382.132961,-1.10E-07,4382.132961,-1.10E-07,751.2151891,7.17E-01,
400,22073.35267,22073.35267,1.10E-06,22073.35267,1.10E-06,0.001344959,6.46E-06,
401,40494.64026,40494.64026,2.30E-06,40494.64026,2.30E-06,188.1542217,1.66E+00,
402,39094.8831,39094.8831,-1.60E-06,39094.8831,-1.60E-06,0.001344959,1.14E-05,
405,85669.99159,85669.99159,3.94E-06,85669.99159,3.94E-06,2458.01511,4.58E+01,
406,72883.65966,72883.65966,-2.07E-06,72883.65966,-2.07E-06,2875.215287,4.56E+01,
407,86269.52063,86269.52063,2.54E-06,86269.52063,2.54E-06,766.0710867,1.44E+01,
408,129200.4078,129200.4078,-3.22E-05,129200.4078,-3.22E-05,5026.932709,1.41E+02,
409,588320.5915,588320.5915,3.54E-05,588320.5915,3.54E-05,0.000103298,1.32E-05,
410,743066.1536,742590.8715,475.2821127,742590.8715,475.2821127,13.20672863,2.14E+00,
411,901882.0407,901882.0407,4.28E-05,901882.0407,4.28E-05,6396.306085,1.26E+03,
412,446277.2471,446277.2471,1.37E-05,445178.9183,1098.328814,2923.389117,2.84E+02,
413,206215.3574,206215.3574,-1.09E-05,206215.3574,-1.09E-05,3968.416976,1.78E+02,
414,558602.3206,558602.3206,3.76E-06,557503.9918,1098.328804,2752.859835,3.35E+02,
415,155322.6312,155322.6312,4.91E-05,154224.3024,1098.328849,2832.582041,9.58E+01,
416,178038.6197,178038.6197,-7.83E-06,178038.6197,-7.83E-06,2871.996293,1.11E+02,
417,132507.1248,132507.1248,-2.54E-06,131403.2599,1103.864897,2999.378897,8.65E+01,
418,666642.7765,666642.7765,3.33E-05,666642.7765,3.33E-05,846.863926,1.23E+02,
420,475156.3656,475156.3656,2.66E-05,474478.3846,677.9810266,1247.982619,1.29E+02,
421,91518.67134,91518.67134,-3.27E-06,91518.67134,-3.27E-06,1425.943213,2.84E+01,
422,103560.526,103560.526,-2.75E-05,103114.2077,446.3182725,2537.678521,5.72E+01,
423,86158.90997,86158.90997,3.12E-06,85964.70335,194.2066231,8.76E-05,1.64E-06,
424,78446.49102,78446.49102,-3.58E-06,78252.28439,194.2066264,3075.033931,5.25E+01,
425,63420.36367,63420.36367,-3.00E-07,63420.36367,-3.00E-07,3570.361542,4.93E+01,
426,108573.0958,108573.0958,-1.34E-05,108573.0958,-1.34E-05,8.76E-05,2.07E-06,
428,35035.33831,35035.33831,-4.10E-06,35035.33831,-4.10E-06,1.942623951,1.48E-02,
429,35565.38638,35565.38638,1.47E-06,35565.38638,1.47E-06,1.942623951,1.50E-02,
430,11826.65479,11826.65479,-2.60E-06,11826.65479,-2.60E-06,1.942623951,5.00E-03,
433,742786.6706,742311.3885,475.2820928,742311.3885,475.2820928,28.34772823,4.58E+00,
434,484806.4364,484806.4364,1.77E-05,484806.4364,1.77E-05,27.43322096,2.90E+00,
435,9499.054547,9499.054547,3.00E-07,9499.054547,3.00E-07,8.43E-05,1.74E-07,
500,563084.5757,542329.8418,20754.73388,542329.8418,20754.73388,2118.3223,2.60E+02,
501,463982.3259,443977.6161,20004.70979,443977.6161,20004.70979,4160.293619,4.20E+02,
502,510761.2674,503379.4427,7381.824744,503379.4427,7381.824744,2877.416349,3.20E+02,
503,434481.8796,309658.237,124823.6426,309658.237,124823.6426,3113.476976,2.95E+02,
504,309650.1107,300424.9295,9225.181183,300424.9295,9225.181183,3641.912196,2.46E+02,
505,335406.6837,331986.7277,3419.956018,331986.7277,3419.956018,3747.57856,2.74E+02,
508,178119.9766,176196.9308,1923.045792,176196.9308,1923.045792,4127.419959,1.60E+02,
509,125397.017,93961.70367,31435.31334,93961.70367,31435.31334,3044.183114,8.31E+01,
510,299584.6493,92394.70698,207189.9423,92394.70698,207189.9423,4870.6753,3.18E+02,
511,437187.6709,431173.4846,6014.186265,431173.4846,6014.186265,4065.658178,3.87E+02,
512,336665.2667,316544.6471,20120.6196,316544.6471,20120.6196,2532.908966,1.86E+02,
513,355078.0876,172899.4762,182178.6114,172899.4762,182178.6114,2011.097504,1.55E+02,
514,402224.0457,281840.2469,120383.7988,281840.2469,120383.7988,2119.056979,1.86E+02,
517,844767.0265,844767.0265,3.68E-05,844767.0265,3.68E-05,789.276579,1.45E+02,
518,714981.9092,713471.5893,1510.319948,713471.5893,1510.319948,1007.119856,1.57E+02,
519,633639.5128,633013.3412,626.1715776,633013.3412,626.1715776,2080.351257,2.87E+02,
520,667620.0945,667620.0945,-2.74E-05,667620.0945,-2.74E-05,2383.700569,3.47E+02,
521,603252.9182,603252.9182,1.33E-05,603252.9182,1.33E-05,2291.915717,3.01E+02,
522,529601.3473,529601.3473,4.90E-06,529601.3473,4.90E-06,1967.840995,2.27E+02,
523,552725.9696,552725.9696,-9.43E-06,552725.9696,-9.43E-06,3279.019744,3.95E+02,
524,362055.8467,361121.7656,934.0811471,361121.7656,934.0811471,2702.023151,2.13E+02,
525,766297.9094,766297.9094,-5.47E-06,766297.9094,-5.47E-06,1559.752131,2.60E+02,
527,293093.0781,291962.0248,1131.053293,291962.0248,1131.053293,2.87702556,1.84E-01,
530,486355.9322,485692.2211,663.7110833,485692.2211,663.7110833,1538.118538,1.63E+02,
531,600001.222,600001.222,3.89E-05,600001.222,3.89E-05,2010.809879,2.63E+02,
532,505881.6933,505881.6933,4.17E-05,505881.6933,4.17E-05,2330.754603,2.57E+02,
533,413309.4563,409675.5365,3633.919816,409675.5365,3633.919816,2165.268005,1.95E+02,
534,731962.8689,731962.8689,-4.41E-05,731962.8689,-4.41E-05,1511.870197,2.41E+02,
535,591195.7096,590101.6247,1094.084947,590101.6247,1094.084947,868.6523493,1.12E+02,
536,639738.9578,639738.9578,8.60E-07,639738.9578,8.60E-07,492.0863265,6.85E+01,
537,802409.2028,802409.2028,-9.65E-06,802409.2028,-9.65E-06,1091.697457,1.91E+02,
538,413393.2548,408210.9667,5182.288095,408210.9667,5182.288095,1767.558827,1.59E+02,
539,884773.9143,884773.9143,-4.89E-05,884773.9143,-4.89E-05,1566.52546,3.02E+02,
540,222901.3779,222554.1952,347.1827215,222554.1952,347.1827215,2089.486246,1.01E+02,
541,695612.6309,694681.9719,930.6589878,694681.9719,930.6589878,1364.232267,2.07E+02,
542,480166.3525,474020.4629,6145.889643,474020.4629,6145.889643,1431.665336,1.50E+02,
543,325219.6798,313964.0881,11255.59168,313964.0881,11255.59168,1124.40323,7.96E+01,
544,330505.6229,310253.0069,20252.61605,310253.0069,20252.61605,1299.806394,9.35E+01,
545,505858.392,504315.6136,1542.77841,504315.6136,1542.77841,3892.064883,4.29E+02,
548,34289.2754,34289.2754,-3.00E-06,34289.2754,-3.00E-06,3087.921967,2.31E+01,
549,37602.96098,36004.94314,1598.017842,36004.94314,1598.017842,3260.416726,2.67E+01,
550,97438.03343,96180.54888,1257.484546,96180.54888,1257.484546,3392.433596,7.20E+01,
551,37630.69983,34025.32045,3605.379378,34025.32045,3605.379378,1781.22771,1.46E+01,
554,611141.2849,611141.2849,-4.55E-05,611141.2849,-4.55E-05,163.8517859,2.18E+01,
555,691048.9798,687591.768,3457.211802,687591.768,3457.211802,1897.676492,2.86E+02,
556,784494.1964,779965.0996,4529.09683,779965.0996,4529.09683,1619.075333,2.77E+02,
557,661017.8967,660022.7182,995.1784871,660022.7182,995.1784871,2693.797695,3.88E+02,
558,699278.5436,699025.6445,252.8991166,699025.6445,252.8991166,2634.967264,4.01E+02,
559,783171.4569,779948.7172,3222.739672,779948.7172,3222.739672,1207.292551,2.06E+02,
560,663403.0661,634570.8102,28832.25593,634570.8102,28832.25593,159.2700973,2.30E+01,
561,724590.5847,659407.0154,65183.56934,659407.0154,65183.56934,1552.136504,2.45E+02,
562,708756.0743,697337.6709,11418.40341,697337.6709,11418.40341,1558.450175,2.40E+02,
563,759058.5949,748919.6591,10138.93579,748919.6591,10138.93579,222.0617395,3.67E+01,
564,603923.0118,603815.8468,107.1650199,603815.8468,107.1650199,2536.982929,3.34E+02,
565,682647.2508,682647.2508,-1.47E-06,680613.8181,2033.432699,0.000103157,1.53E-05,
566,709416.7038,709416.7038,-3.77E-05,707490.8363,1925.867462,0.000103157,1.59E-05,
567,584979.5449,584661.755,317.7899293,583463.1878,1516.357129,34.56020565,4.40E+00,
570,10352.75193,10352.75193,4.80E-06,10352.75193,4.80E-06,899.343123,2.03E+00,
571,32003.19624,32003.19624,-4.50E-06,32003.19624,-4.50E-06,1877.192457,1.31E+01,
572,33929.63133,33929.63133,0,33929.63133,0,1662.924016,1.23E+01,
573,53973.09356,53973.09356,3.20E-06,53973.09356,3.20E-06,2091.703634,2.46E+01,
574,146466.7799,146466.7799,3.68E-06,146466.7799,3.68E-06,3546.087232,1.13E+02,
575,15778.73962,15778.73962,-1.80E-06,15778.73962,-1.80E-06,2492.749538,8.56E+00,
577,583245.8705,583245.8705,-1.94E-05,583245.8705,-1.94E-05,2646.404527,3.36E+02,
578,634705.0407,633523.5325,1181.508203,633523.5325,1181.508203,3113.072967,4.30E+02,
579,725873.6898,725873.6898,5.73E-06,725873.6898,5.73E-06,1503.44136,2.38E+02,
580,609342.9446,608110.0942,1232.850443,608110.0942,1232.850443,794.0811464,1.05E+02,
600,359373.2393,358476.5619,896.6773683,358476.5619,896.6773683,1436.253013,1.12E+02,
601,154627.2753,154627.2753,4.04E-05,154627.2753,4.04E-05,3357.915455,1.13E+02,
602,328399.3535,328399.3535,3.37E-05,328399.3535,3.37E-05,3370.899661,2.41E+02,
603,301785.5909,301172.3509,613.2399549,149384.2029,152401.388,3306.36293,2.17E+02,
604,223428.6645,223428.6645,-1.79E-05,184477.1358,38951.52868,4246.706777,2.07E+02,
605,306416.5874,306416.5874,-4.52E-05,192936.333,113480.2544,2809.125173,1.87E+02,
606,169555.7532,169555.7532,4.03E-05,153207.4037,16348.34954,2864.9511,1.06E+02,
607,72016.14748,72016.14748,3.70E-07,72016.14748,3.70E-07,1713.915258,2.69E+01,
608,74076.08562,74076.08562,-3.13E-06,73123.36909,952.7165269,4189.870633,6.76E+01,
609,626700.8309,625790.5291,910.3017946,625790.5291,910.3017946,2934.489672,4.00E+02,
610,301541.8746,301541.8746,-1.70E-05,301541.8746,-1.70E-05,1269.013158,8.33E+01,
611,774435.4093,774435.4093,4.62E-05,773021.1403,1414.269046,3474.275445,5.86E+02,
612,542270.8624,542270.8624,6.20E-07,542270.8624,6.20E-07,3195.47453,3.77E+02,
613,795193.8861,795193.8861,1.29E-05,794252.7212,941.1649129,2818.870227,4.88E+02,
614,505267.3663,504357.0645,910.3017865,504259.9724,1007.393887,1862.873811,2.05E+02,
615,568173.2906,567262.9887,910.3018502,567068.7821,1104.50845,3412.731785,4.22E+02,
616,269763.7363,269763.7363,2.96E-05,268451.0156,1312.72073,0.000105442,6.19E-06,
617,538320.1422,538320.1422,-3.59E-05,538125.9355,194.2066641,946.7740973,1.11E+02,
618,607793.5257,606883.2239,910.3018402,606883.2239,910.3018402,2732.47367,3.62E+02,
619,470551.5651,469678.8221,872.7429757,469484.6155,1066.949576,3341.57924,3.42E+02,
620,520077.122,520077.122,3.43E-05,512226.6804,7850.441634,2086.514038,2.36E+02,
621,536789.084,536789.084,2.56E-05,536789.084,2.56E-05,2932.508341,3.43E+02,
622,482796.4638,482796.4638,-2.23E-05,482049.5054,746.9583777,1130.421881,1.19E+02,
624,67832.26323,67832.26323,-3.58E-06,67832.26323,-3.58E-06,2806.933987,4.15E+01,
625,61604.89234,61604.89234,-2.60E-06,61604.89234,-2.60E-06,1756.790345,2.36E+01,
626,3835.581352,3835.581352,3.70E-07,3835.581352,3.70E-07,1751.210111,1.46E+00,
627,51605.10811,51605.10811,6.20E-07,50891.68923,713.4188806,2607.361208,2.93E+01,
628,49645.01449,49645.01449,3.97E-06,49450.80787,194.206624,2169.228841,2.34E+01,
629,51127.1357,51127.1357,2.17E-06,50523.22728,603.9084222,4121.724933,4.59E+01,
630,93091.1109,93091.1109,2.54E-06,47515.13594,45575.97496,1960.764054,3.97E+01,
631,42536.30022,42536.30022,2.32E-06,42536.30022,2.32E-06,2094.455807,1.94E+01,
632,31918.02716,31918.02716,1.39E-06,31227.07346,690.9537014,2658.483962,1.85E+01,
633,35397.2712,35397.2712,-1.10E-07,33280.22568,2117.04552,2347.967828,1.81E+01,
634,30021.50532,30021.50532,-1.81E-06,20582.93308,9438.572238,770.0788126,5.03E+00,
635,2656.080416,2656.080416,1.90E-07,2656.080416,1.90E-07,0.000112281,6.49E-08,
636,448765.6056,448765.6056,-3.41E-05,407756.9253,41008.68027,2509.102249,2.45E+02,
637,463797.3421,463797.3421,-2.72E-05,431063.7522,32733.58987,3839.253404,3.88E+02,
638,132257.7548,132257.7548,-1.20E-05,91931.68838,40326.06641,2897.230666,8.34E+01,
639,58262.66577,58262.66577,-2.78E-06,58068.45914,194.2066272,1624.390985,2.06E+01,
640,216919.9938,216919.9938,2.30E-05,191680.3476,25239.64622,4261.859826,2.01E+02,
641,75046.13917,75046.13917,3.37E-06,75046.13917,3.37E-06,3427.2761,5.60E+01,
642,183601.8375,183601.8375,-5.00E-05,139304.7448,44297.09265,1963.641114,7.85E+01,
643,92011.03503,92011.03503,4.52E-06,73876.64208,18134.39295,3018.346944,6.05E+01,
644,99723.73497,99723.73497,3.92E-06,97428.53608,2295.198894,2470.46551,5.36E+01,
645,71434.12636,71434.12636,-4.48E-06,70807.9548,626.1715555,752.245656,1.17E+01,
646,55100.48655,55100.48655,2.32E-06,54273.33149,827.1550623,3673.660808,4.41E+01,
647,55474.78196,55474.78196,2.52E-06,55474.78196,2.52E-06,2187.526738,2.64E+01,
650,472798.9428,472798.9428,4.05E-05,472798.9428,4.05E-05,2866.818739,2.95E+02,
651,480779.715,480779.715,-2.06E-05,480779.715,-2.06E-05,3678.510945,3.85E+02,
652,496894.8013,495984.4995,910.301784,495984.4995,910.301784,2263.025805,2.45E+02,
653,437161.7269,437161.7269,-2.12E-05,437161.7269,-2.12E-05,1511.78053,1.44E+02,
654,639860.3358,639860.3358,-3.99E-05,639860.3358,-3.99E-05,2687.485296,3.74E+02,
655,422992.3873,422992.3873,3.41E-05,422992.3873,3.41E-05,4841.378685,4.46E+02,
656,744627.5205,744627.5205,-8.70E-06,744627.5205,-8.70E-06,70.04046825,1.14E+01,
657,549606.0851,549606.0851,4.40E-05,549606.0851,4.40E-05,4472.002741,5.35E+02,
658,347926.4071,347926.4071,-3.32E-05,347926.4071,-3.32E-05,2308.031923,1.75E+02,
659,291904.8614,291904.8614,-5.00E-08,291904.8614,-5.00E-08,651.0972864,4.14E+01,
660,495765.1828,495765.1828,3.66E-05,441757.5454,54007.63744,3216.795286,3.47E+02,
661,321513.6268,321513.6268,-4.62E-05,298925.78,22587.84675,2205.192446,1.54E+02,
662,48609.50802,48609.50802,4.30E-06,47690.08571,919.4223143,810.3315117,8.58E+00,
663,263689.7261,263689.7261,1.53E-05,263689.7261,1.53E-05,225.5083378,1.29E+01,
664,63716.93844,63716.93844,4.50E-06,63716.93844,4.50E-06,2758.692998,3.83E+01,
665,560841.3927,560841.3927,-3.08E-05,560841.3927,-3.08E-05,1511.593588,1.85E+02,
666,840606.2595,837432.2889,3173.970625,837432.2889,3173.970625,1567.136113,2.87E+02,
667,201655.3458,201655.3458,-4.79E-05,201655.3458,-4.79E-05,696.7393891,3.06E+01,
668,664039.7039,664039.7039,-3.89E-05,664039.7039,-3.89E-05,2117.934632,3.06E+02,
700,63716.93844,63716.93844,4.50E-06,63716.93844,4.50E-06,2009.130965,2.79E+01,
701,30224.02979,30224.02979,7.00E-07,30224.02979,7.00E-07,2793.43229,1.84E+01,
702,172019.2556,172019.2556,-3.65E-05,172019.2556,-3.65E-05,3371.898018,1.26E+02,
703,130732.8981,130732.8981,-6.10E-06,130732.8981,-6.10E-06,2223.251486,6.33E+01,
704,95485.63046,95485.63046,-2.60E-06,95485.63046,-2.60E-06,2115.448138,4.40E+01,
705,588835.6974,588835.6974,9.50E-07,588835.6974,9.50E-07,2363.330331,3.03E+02,
706,618718.5416,618718.5416,3.45E-05,618718.5416,3.45E-05,1409.481407,1.90E+02,
707,538324.2271,538324.2271,3.34E-05,538324.2271,3.34E-05,2203.74078,2.58E+02,
710,208977.678,208977.678,-3.48E-05,208977.678,-3.48E-05,6234.69816,2.84E+02,
711,719857.2057,719435.8105,421.3952469,719435.8105,421.3952469,95.91051375,1.50E+01,
712,303729.89,303729.89,-1.72E-05,303729.89,-1.72E-05,3415.120023,2.26E+02,
713,179082.4899,179082.4899,2.40E-05,179082.4899,2.40E-05,1613.208144,6.29E+01,
714,83507.19312,83507.19312,-2.00E-06,83507.19312,-2.00E-06,2455.254973,4.46E+01,
715,61653.92526,61653.92526,3.00E-07,61653.92526,3.00E-07,59.03959299,7.93E-01,
716,171493.9886,171493.9886,-1.24E-05,171493.9886,-1.24E-05,1894.4172,7.07E+01,
717,46877.66155,46877.66155,-2.00E-06,46877.66155,-2.00E-06,1554.016919,1.59E+01,
718,408252.164,403620.6655,4631.498459,403620.6655,4631.498459,2299.222799,2.04E+02,
719,848579.6217,843943.7991,4635.822641,843943.7991,4635.822641,604.5423487,1.12E+02,
720,559568.8593,559568.8593,2.64E-05,559568.8593,2.64E-05,576.5268472,7.02E+01,
723,580205.8238,579893.0837,312.7400717,579893.0837,312.7400717,2509.848709,3.17E+02,
724,459213.609,459213.609,-3.10E-05,459213.609,-3.10E-05,1338.090531,1.34E+02,
725,630585.9427,629308.9916,1276.951104,629308.9916,1276.951104,3723.574557,5.11E+02,
726,335287.2468,335287.2468,-2.48E-05,335287.2468,-2.48E-05,3718.9361,2.71E+02,
727,432270.0703,432270.0703,-3.11E-05,432270.0703,-3.11E-05,2574.728544,2.42E+02,
728,413801.5051,413801.5051,-2.22E-05,413801.5051,-2.22E-05,3013.455818,2.72E+02,
731,497472.8089,497472.8089,-8.08E-06,497472.8089,-8.08E-06,2341.531687,2.54E+02,
732,340770.9955,340770.9955,-1.00E-06,340770.9955,-1.00E-06,2537.408848,1.88E+02,
733,602679.9948,600620.8346,2059.160206,600620.8346,2059.160206,3264.775049,4.28E+02,
734,646249.9449,642789.5762,3460.368722,642789.5762,3460.368722,3293.934418,4.63E+02,
735,361322.0489,360184.2618,1137.787082,360184.2618,1137.787082,2697.592473,2.12E+02,
736,975827.8657,973510.8842,2316.981456,973510.8842,2316.981456,133.0827586,2.83E+01,
737,711695.3879,706906.3417,4789.046224,706906.3417,4789.046224,3190.2116,4.94E+02,
738,774445.6343,766954.1648,7491.469529,766954.1648,7491.469529,1617.107872,2.73E+02,
739,692450.3857,688364.7887,4085.597049,688364.7887,4085.597049,1370.251922,2.07E+02,
740,675705.2857,675324.3031,380.9825748,675324.3031,380.9825748,8.47E-05,1.25E-05,
741,761513.0241,758052.6554,3460.368724,758052.6554,3460.368724,547.8206953,9.08E+01,
742,763644.7324,760184.3636,3460.368759,760184.3636,3460.368759,674.2957592,1.12E+02,
743,505841.2257,505841.2257,-6.27E-06,505841.2257,-6.27E-06,2434.365741,2.68E+02,
744,750440.0408,742707.6279,7732.412938,742707.6279,7732.412938,2380.355295,3.89E+02,
745,530058.6349,529637.2396,421.3952789,529637.2396,421.3952789,9.51E-05,1.10E-05,
800,18880.83454,18880.83454,-1.70E-07,18880.83454,-1.70E-07,9.51E-05,3.91E-07,
801,506488.4157,506488.4157,4.74E-05,506488.4157,4.74E-05,3394.242151,3.74E+02,
802,557451.0282,557138.2881,312.7400591,557138.2881,312.7400591,1634.759764,1.98E+02,
803,548387.4357,548387.4357,-7.46E-06,548387.4357,-7.46E-06,1958.458237,2.34E+02,
804,665059.8823,663782.9312,1276.95109,663782.9312,1276.95109,2723.775443,3.94E+02,
805,491689.6298,488229.261,3460.368753,488229.261,3460.368753,2056.491282,2.20E+02,
806,565132.6134,564537.6671,594.946337,564537.6671,594.946337,1602.786478,1.97E+02,
807,763837.1823,762026.5991,1810.583199,762026.5991,1810.583199,2018.587296,3.36E+02,
808,698499.728,696350.0339,2149.694066,696350.0339,2149.694066,1239.899161,1.89E+02,
812,543548.9834,543548.9834,-1.64E-05,543548.9834,-1.64E-05,2651.620896,3.14E+02,
813,534861.1857,534861.1857,-4.67E-05,534861.1857,-4.67E-05,2697.268428,3.14E+02,
814,491428.4183,491428.4183,2.02E-07,491428.4183,2.02E-07,2693.313308,2.88E+02,
