num_opportunities,EMP_2016,,,ERP_2016,,
249,1300659.710122442,1295520.951779342,5138.758343,1571.425648,1275.280674,
250,1180415.078428572,1176518.062282872,3897.016146,1418.779207,1044.95555,
251,1143232.861777602,1139335.845631902,3897.016146,3283.828509,2342.412743,
252,979377.3213,976513.2498,2864.071538,1812.468904,1107.564076,
253,1101472.645535022,1098176.026007322,3296.619528,2197.184302,1510.040019,
254,1338102.597932432,1333610.225946332,4492.371986,755.8512121,631.064836,
255,1287708.387787212,1283212.914871512,4495.472916,1102.50463,885.8214655,
256,1228217.299066212,1223839.540303212,4377.758763,1326.111275,1016.256722,
257,1166427.085614902,1161602.847726602,4824.237888,1462.122678,1064.117689,
258,1240499.275902142,1234967.751394342,5531.524508,2632.802691,2037.80715,
259,1174741.118459982,1171257.802620982,3483.315839,1728.913998,1267.254419,
260,1142703.047741422,1139219.731902422,3483.315839,1491.125109,1063.152886,
261,1062052.044706122,1058755.425178422,3296.619528,2561.214821,1697.227497,
262,1095695.345,1092001.707,3693.637753,1202.100878,821.8243112,
263,1008106.145,1005716.439,2389.70629,9.9642e-05,6.26754E-05,
264,1251349.482443172,1245265.624623672,6083.857819,9.9642e-05,7.77982E-05,
265,1029945.918132322,1027556.211358822,2389.706774,30.00261394,19.28065431,
266,984667.8893,982278.1826,2389.706728,9.9642e-05,6.12182E-05,
267,923673.8406,921284.1338,2389.706775,780.0654966,449.5706663,
268,1192594.735557872,1186794.774102872,5799.961455,1428.763101,1063.166704,
270,1320621.172161762,1317647.2755570621,2973.896605,2268.788629,1869.478806,
271,1249382.219166902,1246408.322562202,2973.896605,1856.692116,1447.383001,
272,1090511.319149352,1086133.560386352,4377.758763,686.927444,467.4006358,
273,1051798.816,1046974.578,4824.238094,4770.646254,3130.820333,
274,1240332.030495252,1235154.688112852,5177.342382,1222.797266,946.3257806,
275,1170640.168193222,1165050.360531122,5589.807662,674.8881531,492.9506915,
276,1022132.611,1019031.751,3100.859563,2632.172885,1678.687703,
277,1184641.292991882,1179817.055103582,4824.237888,1461.757628,1080.464467,
278,1004570.764,1000907.385,3663.378544,3054.493426,1914.5556,
279,1289776.762257672,1285190.337226272,4586.425031,0.00010416,8.38231E-05,
280,980188.8189,977324.7473877401,2864.07154,3371.402158,2061.904555,
281,1082726.5466026021,1079465.457069602,3261.089533,1027.829607,694.3655441,
282,949520.2466,946735.5853,2784.661277,1062.217232,629.3117283,
283,1110162.802276362,1106901.712743362,3261.089533,1100.8175,762.5182633,
284,1094784.479800252,1091090.842279352,3693.637521,1099.528193,751.0749112,
285,1061530.435,1056841.731,4688.70442,711.1931635,471.0513763,
286,915256.742,913939.8112,1316.930836,2441.284112,1394.150038,
287,1011309.751,1007924.905,3384.846002,948.8427096,598.7240082,
288,923532.0783,921142.3715,2389.706762,879.5960968,506.854763,
289,918094.5084,917126.4277269801,968.0806537,612.2937588,350.74822,
290,873996.9246,873996.9246,4.05899E-05,1100.8175,600.3071043,
291,1301798.677089352,1297894.121524652,3904.555565,299.9559998,243.6405844,
292,1191546.319350852,1186722.081462552,4824.237888,440.2949646,327.342882,
300,916684.573,916684.573,-1.51E-05,2314.259039,1323.671276,
301,848887.5223,848887.5223,4.94521E-05,1937.487865,1026.212723,
302,853545.0795,853545.0795,3.7852E-05,2710.028616,1443.273353,
303,925796.7251713501,925275.9512,520.7739713,1163.285346,671.9704124,
304,987581.4995,986264.5687,1316.930813,3039.444658,1872.903664,
305,1122010.472765292,1117832.650552692,4177.822213,972.8453837,681.0656651,
306,951402.8834822921,950534.9267646921,867.9567176,1454.954356,863.698342,
307,1103340.507595272,1100476.4360554721,2864.07154,1460.411786,1005.386723,
308,1037765.363917842,1033714.444359942,4050.919558,2252.709441,1458.655065,
309,1276405.523132232,1271252.420576132,5153.102556,569.5424829,453.5895625,
310,1116822.1503492221,1113076.876124522,3745.274225,1638.367218,1141.67771,
311,851640.4564,851640.4564,3.59199E-06,3660.466096,1945.095487,
312,949857.4361,949336.6622,520.7739464,1326.557155,786.1992893,
313,1064222.730322792,1058851.733304992,5370.997018,843.3960704,560.0313735,
314,1097343.229373772,1093958.383847272,3384.845527,1603.046017,1097.581381,
