num_opportunities,EMP_2016,,,,,
1926,1075548.2140773742,1707.585287,,1073840.628790074,1022937.2252378041,50903.40355
1927,1073734.9988904742,1707.585287,,1072027.413603174,1019022.2070759041,53005.20653
1928,722698.5774263621,0,,722698.5774263621,696148.1338127921,26550.44361
1929,988514.2364175221,223.7873305,,988290.4490870221,939016.7268928321,49273.72219
1930,888287.9017876221,0,,888287.9017876221,824916.3526252521,63371.54916
1931,839038.6042305221,0,,839038.6042305221,797014.0561700522,42024.54806
1932,451101.8678,-3.732E-05,,451101.8678,450600.3737,501.4940992
1933,863089.4243565201,0,,863089.4243565201,798001.8195,65087.6049
1934,848461.6541252221,0,,848461.6541252221,806057.0647692521,42404.58936
1935,536882.8666,-1.031E-05,,536882.8666,536179.5882,703.2783814
1936,680724.9814229921,0,,680724.9814229921,664838.3728672921,15886.60856
1937,519260.9413,-4.441E-05,,519260.9413,518662.3946,598.5466444
1940,1283479.923638361,2582.978333,,1280896.945305261,1241225.1485865412,39671.79672
1941,1210327.568937154,0,,1210327.568937154,1171608.870884434,38718.69805
1942,1007167.229,698.7014658,,1006468.528,941869.4898,64599.03864
1943,1242297.885544639,0,,1242297.885544639,1208890.004874419,33407.88067
1944,897252.5408,4.21901E-05,,897252.5408,860209.4958,37043.045
1945,1364440.482121219,3157.545914,,1361282.936207019,1346964.396291449,14318.53992
1946,1153260.058321472,0,,1153260.058321472,1122354.122247752,30905.93607
1947,1436631.646981034,0,,1436631.646981034,1425049.806168064,11581.84081
1948,1350668.599438114,2633.867398,,1348034.732039714,1332113.600499544,15921.13154
1949,1234759.581144474,76.35194673,,1234683.229197744,1210167.081502774,24516.14769
1950,1287112.959221304,0,,1287112.959221304,1267226.428398704,19886.53082
1951,1452544.851965904,741.1702844,,1451803.681681504,1441035.538824634,10768.14286
1952,1380189.404105004,2633.867398,,1377555.536706604,1355897.715806034,21657.8209
1953,1401448.929309944,3047.791447,,1398401.137863144,1380275.733804874,18125.40406
1954,1297143.949990524,0,,1297143.949990524,1264860.253830904,32283.69616
1955,1434108.730181604,3513.810973,,1430594.919208204,1417620.638361014,12974.28085
1956,1356688.515481924,9645.798846,,1347042.716636324,1329074.694978854,17968.02166
1957,1395739.566443954,3157.545914,,1392582.020529754,1378263.480614184,14318.53992
1958,1284448.872888389,989.1931518,,1283459.679736589,1249249.901176199,34209.77856
1959,1181960.447006629,0,,1181960.447006629,1151201.809333729,30758.63767
1960,1425390.284522809,1356.26263,,1424034.021892609,1407809.547855419,16224.47404
1961,1333536.365301634,2842.764753,,1330693.600548434,1310051.358027064,20642.24252
1962,1453499.218937604,741.1702844,,1452758.048653204,1441989.905796334,10768.14286
1963,1444509.589221404,3788.961731,,1440720.627490204,1426713.885995034,14006.7415
2000,19102.58031,4.3E-06,,19102.58031,19102.58031,0
2001,30429.88994,-3.44E-06,,30429.88994,30429.88994,0
2002,13537.7916,3.4E-06,,13537.7916,13537.7916,0
2003,23659.50088,-1.7E-06,,23659.50088,23659.50088,0
2004,28887.0514,4.96E-06,,28887.0514,28887.0514,0
2007,51.87985583,0,,51.87985583,51.87985583,0
2008,27861.7022,-1.4E-07,,27861.7022,27861.7022,0
2009,25072.66296,1.01E-06,,25072.66296,25072.66296,0
2010,21286.197853010002,0,,21286.197853010002,21286.197853010002,0
2011,7099.51258,1.5E-07,,7099.51258,7099.51258,0
2012,279.8578862,0,,279.8578862,279.8578862,0
2013,2067.554804,-4.5E-07,,2067.554804,2067.554804,0
2014,24803.16001,3.4E-06,,24803.16001,24803.16001,0
2015,37808.12534,-3.3E-06,,37808.12534,37808.12534,0
2018,13168.15017,-1E-06,,13168.15017,13168.15017,0
2019,39681.45691,3.26E-06,,39681.45691,39681.45691,0
2020,28887.0514,4.96E-06,,28887.0514,28887.0514,0
2021,31371.35519,-9.39999E-07,,31371.35519,31371.35519,0
2022,54428.79516966209,0,,54428.79516966209,54428.79516966209,0
2023,46855.56316,2.36E-06,,46855.56316,46855.56316,0
2025,45947.93532,6.00048E-08,,45947.93532,45947.93532,0
2026,43193.67203,3.16E-06,,43193.67203,43193.67203,0
2027,31558.78197,-1.69E-06,,31558.78197,31558.78197,0
2028,79096.29141,-4.37911E-07,,79096.29141,79096.29141,0
2029,93860.66453806209,0,,93860.66453806209,93860.66453806209,0
2030,77928.60937226209,0,,77928.60937226209,77928.60937226209,0
2031,41047.53187,2.11E-06,,41047.53187,41047.53187,0
2032,41258.11384,-4.34E-06,,41258.11384,41258.11384,0
2033,85142.72809486209,0,,85142.72809486209,85142.72809486209,0
2034,76449.01255546209,0,,76449.01255546209,76449.01255546209,0
2035,81403.78195,1.76209E-06,,81403.78195,81403.78195,0
2036,43772.62028,1.26E-06,,43772.62028,43772.62028,0
2037,83419.64788696209,0,,83419.64788696209,83419.64788696209,0
2100,73816.75855640208,0,,73816.75855640208,73816.75855640208,0
2101,94703.73742250209,0,,94703.73742250209,94703.73742250209,0
2102,108450.25408050208,0,,108450.25408050208,108450.25408050208,0
2103,148546.1329228021,0,,148546.1329228021,148546.1329228021,0
2104,100122.68821920209,0,,100122.68821920209,100122.68821920209,0
2105,112124.89397030209,0,,112124.89397030209,112124.89397030209,0
2107,508111.6986380821,0,,508111.6986380821,508111.6986380821,0
2108,51401.77616880209,0,,51401.77616880209,51401.77616880209,0
2109,78887.10721,1.40209E-06,,78887.10721,78887.10721,0
2110,75126.70006,-2.59791E-06,,75126.70006,75126.70006,0
2113,259162.52444800208,0,,259162.52444800208,259162.52444800208,0
2114,119857.29085370208,0,,119857.29085370208,119857.29085370208,0
2115,482660.9920628021,0,,482660.9920628021,482660.9920628021,0
2116,192124.4798272021,0,,192124.4798272021,192124.4798272021,0
2117,106725.35227560208,0,,106725.35227560208,106725.35227560208,0
2118,238714.6375852021,0,,238714.6375852021,238714.6375852021,0
2119,187561.62351160208,0,,187561.62351160208,187561.62351160208,0
2120,174379.07234400208,0,,174379.07234400208,174379.07234400208,0
2123,369517.4811,4.18E-05,,369517.4811,369517.4811,0
2124,341775.9549,-4.88E-05,,341775.9549,341775.9549,0
2125,51644.01046,-3.8E-06,,51644.01046,51644.01046,0
2126,264750.0152,3.13999E-05,,264750.0152,264750.0152,0
2127,36056.99302,2.19999E-06,,36056.99302,36056.99302,0
2128,96238.26635,2.69999E-06,,96238.26635,96238.26635,0
2129,35381.27275,0,,35381.27275,35381.27275,0
2130,1518.7419,-2E-07,,1518.7419,1518.7419,0
2131,16349.28483,4.1E-06,,16349.28483,16349.28483,0
2132,3560.829813,-4E-07,,3560.829813,3560.829813,0
2133,70522.8328,-2.5E-06,,70522.8328,70522.8328,0
2134,16314.88553,1.5E-06,,16314.88553,16314.88553,0
2135,430559.3404295021,0,,430559.3404295021,430559.3404295021,0
2136,58102.38384000209,0,,58102.38384000209,58102.38384000209,0
2137,29521.74733,1E-06,,29521.74733,29521.74733,0
2138,413242.1314427021,0,,413242.1314427021,413242.1314427021,0
2139,292877.9627894021,0,,292877.9627894021,292877.9627894021,0
2140,421777.10106140206,0,,421777.10106140206,421777.10106140206,0
2141,137145.9471004021,0,,137145.9471004021,137145.9471004021,0
2142,162759.7257,8E-06,,162759.7257,162759.7257,0
2143,338185.6075472021,0,,338185.6075472021,338185.6075472021,0
2144,453507.3803067021,0,,453507.3803067021,453507.3803067021,0
2145,246388.6131705021,0,,246388.6131705021,246388.6131705021,0
2146,85229.57200600208,0,,85229.57200600208,85229.57200600208,0
2147,81793.72291710209,0,,81793.72291710209,81793.72291710209,0
2148,460845.9325020821,0,,460845.9325020821,460845.9325020821,0
2149,313148.3256876021,0,,313148.3256876021,313148.3256876021,0
2150,447734.5447096821,0,,447734.5447096821,447734.5447096821,0
2151,424467.9894250021,0,,424467.9894250021,424467.9894250021,0
2153,303658.68378070206,0,,303658.68378070206,303658.68378070206,0
2154,59282.51002470209,0,,59282.51002470209,59282.51002470209,0
2155,565863.2604,-6.12799E-06,,565863.2604,565159.9820124621,703.2783814
2156,510537.3739007621,0,,510537.3739007621,510035.8798015621,501.4940992
2157,579924.3490462921,0,,579924.3490462921,579221.0706648821,703.2783814
2158,534415.0959033021,0,,534415.0959033021,533913.6018041021,501.4940992
2161,102077.16885796208,0,,102077.16885796208,102077.16885796208,0
2162,66302.35825740208,0,,66302.35825740208,66302.35825740208,0
2163,86570.83354800209,0,,86570.83354800209,86570.83354800209,0
2164,97528.99329686209,0,,97528.99329686209,97528.99329686209,0
2165,79949.57113150209,0,,79949.57113150209,79949.57113150209,0
2166,173245.0448018621,0,,173245.0448018621,173245.0448018621,0
2167,91414.42115660208,0,,91414.42115660208,91414.42115660208,0
2170,755.4959175,0,,755.4959175,755.4959175,0
2171,2084.044774,0,,2084.044774,2084.044774,0
2200,459135.7205443021,0,,459135.7205443021,459135.7205443021,0
2201,667776.6559975921,0,,667776.6559975921,653638.3212292821,14138.33477
2202,671210.3795988921,0,,671210.3795988921,655968.1799505821,15242.19965
2203,670128.3449355921,0,,670128.3449355921,657345.7447102821,12782.60023
2204,537232.8956062021,0,,537232.8956062021,536731.4015070021,501.4940992
2205,546607.7227,-2.7208E-05,,546607.7227,546009.176,598.5466444
2206,441351.7132088821,0,,441351.7132088821,441351.7132088821,0
2207,30638.96209820209,0,,30638.96209820209,30638.96209820209,0
2208,622606.7943860921,0,,622606.7943860921,621903.516,703.2783814
2209,296024.4763824821,0,,296024.4763824821,296024.4763824821,0
2210,478283.2304505821,0,,478283.2304505821,478283.2304505821,0
2211,413861.3006832021,0,,413861.3006832021,413861.3006832021,0
2212,530521.8505,4.98211E-06,,530521.8505,530020.3564,501.4940992
2213,601415.6627381921,0,,601415.6627381921,600328.4002105821,1087.262528
2214,601466.1735871921,0,,601466.1735871921,600378.9110595821,1087.262528
2215,638800.8199,4.16921E-05,,638800.8199,626018.2197163821,12782.60023
2216,367723.6084564821,0,,367723.6084564821,367723.6084564821,0
2217,15475.10693130209,0,,15475.10693130209,15475.10693130209,0
2218,561548.6402715821,0,,561548.6402715821,561047.1462,501.4940992
2298,830491.3826,-1.5783E-05,,830491.3826,830491.3826,0
2299,438444.3624,-2.1575E-05,,438444.3624,438444.3624,0
2300,267608.2659,-3.9295E-05,,267608.2659,267608.2659,0
2301,292446.2104,-3.5735E-05,,292446.2104,292446.2104,0
2302,331177.4323,-3.1095E-05,,331177.4323,331177.4323,0
2303,131960.0635,3.2795E-05,,131960.0635,131960.0635,0
2304,303305.88543710497,0,,303305.88543710497,303305.88543710497,0
2305,937753.6579,1.6617E-05,,937753.6579,937753.6579,0
2306,233142.4153,2.905E-06,,233142.4153,233142.4153,0
2307,1005080.039694717,0,,1005080.039694717,1005080.039694717,0
2308,273631.6804,4.8405E-05,,273631.6804,273631.6804,0
2309,231788.4489,-1.5735E-05,,231788.4489,231788.4489,0
2310,142787.0196,3.5615E-05,,142787.0196,142787.0196,0
2311,870168.0448,1.8716E-05,,870168.0448,870168.0448,0
2312,256028.408,-4.7235E-05,,256028.408,256028.408,0
2313,223083.9914,-3.3535E-05,,223083.9914,223083.9914,0
2314,248579.9083,-1.2265E-05,,248579.9083,248579.9083,0
2315,207960.1309,-1.5905E-05,,207960.1309,207960.1309,0
2316,178004.6295,8.26499E-06,,178004.6295,178004.6295,0
2318,110989.2688,-3.3195E-05,,110989.2688,110989.2688,0
2319,137645.0215,4.4474E-05,,137645.0215,137645.0215,0
2320,82697.06018,-1.705E-06,,82697.06018,82697.06018,0
2321,153538.8864,-3.5405E-05,,153538.8864,153538.8864,0
2322,176308.1,3.2745E-05,,176308.1,176308.1,0
2323,97043.78688,7.64994E-07,,97043.78688,97043.78688,0
2324,75872.02332,2.98501E-06,,75872.02332,75872.02332,0
2325,123696.2554,-2.0825E-05,,123696.2554,123696.2554,0
2328,106721.2045,-2.549E-05,,106721.2045,106721.2045,0
2329,284064.077,-2.5125E-05,,284064.077,284064.077,0
2330,137599.133,-9.74E-06,,137599.133,137599.133,0
2331,203773.187,-1.185E-05,,203773.187,203773.187,0
2334,112888.5749,3.891E-05,,112888.5749,112888.5749,0
2335,61403.65896,4.1E-06,,61403.65896,61403.65896,0
2336,76087.56181,8.00006E-07,,76087.56181,76087.56181,0
2337,89248.79779527501,0,,89248.79779527501,89248.79779527501,0
2338,98674.64349,-4.965E-06,,98674.64349,98674.64349,0
2339,96496.97997,3.94997E-07,,96496.97997,96496.97997,0
2340,208834.3547,-1.7925E-05,,208834.3547,208834.3547,0
2341,155958.3942,-1.0255E-05,,155958.3942,155958.3942,0
2342,204857.0763,-7.73597E-06,,204857.0763,204857.0763,0
2343,122993.5589,4.3545E-05,,122993.5589,122993.5589,0
2346,270598.7226,-5.17E-06,,270598.7226,270598.7226,0
2347,225173.3654,-1.3045E-05,,225173.3654,225173.3654,0
2348,179458.4704,2.469E-05,,179458.4704,179458.4704,0
2349,81319.192,4.65001E-06,,81319.192,81319.192,0
2350,167488.2189,-6.22001E-06,,167488.2189,167488.2189,0
2351,124898.0973,8.13001E-06,,124898.0973,124898.0973,0
2352,137208.7538,-1.807E-05,,137208.7538,137208.7538,0
2353,157651.6439,-3.572E-05,,157651.6439,157651.6439,0
2356,267964.5692,-6.86501E-06,,267964.5692,267964.5692,0
2357,189743.0669,2.316E-05,,189743.0669,189743.0669,0
2358,762746.8708,1807.417434,,760939.4534,744364.6854,16574.768
2359,375375.1914,879.4387178,,374495.7527,374495.7527,0
2360,367384.4564,4.4905E-05,,367384.4564,367384.4564,0
2361,233230.1685,-4.893E-05,,233230.1685,233230.1685,0
2362,196842.7248,5.42001E-06,,196842.7248,196842.7248,0
2363,110614.3514,8.47E-06,,110614.3514,110614.3514,0
2366,81407.58683,-3.725E-06,,81407.58683,81407.58683,0
2367,264437.6516,-2.7626E-05,,264437.6516,264437.6516,0
2368,509707.8018,2524.112913,,507183.6889,507183.6889,0
2369,64510.83325,3.71499E-06,,64510.83325,64510.83325,0
2370,758789.5363,698.7009835,,758090.8353,750003.6259031841,8087.209354
2371,236497.8379,2.7324E-05,,236497.8379,236497.8379,0
2372,445055.6451,2524.11295,,442531.5322,442531.5322,0
2373,636952.9843,2524.112968,,634428.8713,634428.8713,0
2374,93548.28125,2.60401E-06,,93548.28125,93548.28125,0
2375,85065.56931,4.894E-06,,85065.56931,85065.56931,0
2376,82818.72131,9.20001E-07,,82818.72131,82818.72131,0
2377,33594.872620530004,0,,33594.872620530004,33594.872620530004,0
2380,199381.3218,3.4065E-05,,199381.3218,199381.3218,0
2381,239648.4733,3.3164E-05,,239648.4733,239648.4733,0
2382,586711.1863,2524.11292,,584187.0734,584187.0734,0
2383,757593.8939,698.7010001,,756895.1929,748807.9835,8087.209354
2384,867457.3636,223.7873073,,867233.5763,843246.9497,23986.62661
2385,611128.5246,2524.112975,,608604.4116,608604.4116,0
2386,156986.2743,2.2894E-05,,156986.2743,156986.2743,0
2387,133808.4396,-3.627E-05,,133808.4396,133808.4396,0
2390,655484.6208,-4.0725E-05,,655484.6208,655484.6208,0
2391,245420.8642,-4.125E-06,,245420.8642,245420.8642,0
2392,189758.7976,5.64501E-06,,189758.7976,189758.7976,0
2393,224775.8399,4.0545E-05,,224775.8399,224775.8399,0
2394,226056.6309,-1.2165E-05,,226056.6309,226056.6309,0
2395,412292.4943,-3.6675E-05,,412292.4943,412292.4943,0
2396,151285.0707,-3.4725E-05,,151285.0707,151285.0707,0
2397,592683.0421,-7.44942E-07,,592683.0421,592683.0421,0
2398,131858.4663,-3.5885E-05,,131858.4663,131858.4663,0
2500,710827.2344,2.90701E-05,,710827.2344,706466.0865,4361.147925
2501,722706.5992,6.31902E-07,,722706.5992,722706.5992,0
2502,595157.0496,4.6872E-05,,595157.0496,595157.0496,0
2503,872586.0803,2.56919E-05,,872586.0803,872586.0803,0
2504,979924.9158,5.75709E-06,,979924.9158,979924.9158,0
2505,759028.5863,-4.51796E-06,,759028.5863,759028.5863,0
2506,296511.2434,2.476E-05,,296511.2434,296511.2434,0
2507,832306.1266,-3.74879E-05,,832306.1266,832306.1266,0
2508,1046873.116986547,0,,1046873.116986547,1046873.116986547,0
2509,939056.0741,2.0502E-05,,939056.0741,929399.5047,9656.569458
2510,922266.5733,-1.57381E-05,,922266.5733,922266.5733,0
2511,1210092.083828127,1483.797957,,1208608.285871327,1192443.248095457,16165.03778
2512,812920.5826,2.06621E-05,,812920.5826,812920.5826,0
2513,815613.5923,-4.8038E-05,,815613.5923,815613.5923,0
2514,904122.2786,-9.37795E-06,,904122.2786,904122.2786,0
2515,1113094.755462227,223.7873305,,1112870.968131727,1104783.758777727,8087.209354
2516,698750.3634,4.9202E-05,,698750.3634,683553.2572,15197.10623
2517,698631.9883,-1.5988E-05,,698631.9883,698631.9883,0
2518,526512.7233,1.24006E-06,,526512.7233,518370.24,8142.483316
2519,709075.1623445121,0,,709075.1623445121,709075.1623445121,0
2520,833812.4307,474.9137123,,833337.517,833337.517,0
2521,658738.5624,-2.7928E-05,,658738.5624,658738.5624,0
2522,589031.0175,698.7010263,,588332.3164462401,562069.1556,26263.16088
2523,947750.9355,3.837E-05,,947750.9355,931812.6930130001,15938.24253
2524,865919.2634,-3.53081E-05,,865919.2634,834132.7268,31786.53652
2525,712242.1687,2564.057357,,709678.1113,692557.8313,17120.28003
2526,448792.907,474.9136783,,448317.9933,444762.8817,3555.111609
2527,157449.2673,8.28999E-06,,157449.2673,157449.2673,0
2528,514140.587,698.7010193,,513441.886,454760.2617,58681.62428
2529,830276.2704,-1.6578E-05,,830276.2704,830276.2704,0
2530,801978.5681,-5.53799E-06,,801978.5681,801978.5681,0
2531,573515.4147,4.732E-05,,573515.4147,573515.4147,0
2532,484864.9377,1.326E-05,,484864.9377,484864.9377,0
2533,963188.6065,2.5427E-05,,963188.6065,963188.6065,0
2534,553483.2233,-2.8983E-05,,553483.2233,553483.2233,0
2535,913767.1444,2.4827E-05,,913767.1444,913767.1444,0
2536,597138.7504,-4.965E-06,,597138.7504,597138.7504,0
2537,642830.5345,1.40951E-05,,642830.5345,642830.5345,0
2538,674898.617,2.3547E-05,,674898.617,674898.617,0
2539,639155.7799,-2.8963E-05,,639155.7799,639155.7799,0
2540,456695.661,3.456E-05,,456695.661,456695.661,0
2541,252122.6928,-4.2135E-05,,252122.6928,252122.6928,0
2542,258009.1476,1.464E-05,,258009.1476,258009.1476,0
2543,809846.6998,9.19704E-06,,809846.6998,809846.6998,0
2544,254354.8931,9.87502E-06,,254354.8931,254354.8931,0
2545,293420.497,238.1749016,,293182.3221,293182.3221,0
2546,156367.8259,-3.047E-05,,156367.8259,156367.8259,0
2547,156158.9547,2.121E-05,,156158.9547,156158.9547,0
2548,212994.6734,5454.52707,,207540.1463,207540.1463,0
2549,116890.0617,5.47999E-06,,116890.0617,116890.0617,0
2550,272646.6393,1.10012E-07,,272646.6393,272646.6393,0
2551,586562.067,-2.2463E-05,,586562.067,586562.067,0
2552,130901.3028,4.036E-05,,130901.3028,130901.3028,0
2553,160042.8824,1.029E-05,,160042.8824,160042.8824,0
2554,355594.3485,4.658E-05,,355594.3485,355594.3485,0
2555,162952.5555,-3.366E-05,,162952.5555,162952.5555,0
2556,223189.2374,4.738E-05,,223189.2374,223189.2374,0
2557,384662.8057,3.803E-05,,384662.8057,384662.8057,0
2600,421192.1977,-1.315E-05,,421192.1977,421192.1977,0
2601,732246.8952,9380.940212,,722865.955,722865.955,0
2602,614841.9629,-4.84301E-05,,614841.9629,614841.9629,0
2603,818756.0145,9697.874555,,809058.1399,809058.1399,0
2604,999468.3380067201,3047.690783,,996420.6472239901,979885.3046,16535.34266
2605,881122.9008,26088.81317,,855034.0876,839792.5001,15241.58747
2606,1031095.755,1596.408541,,1029499.346,1011263.658,18235.68865
2607,683714.2781561901,632.1677562,,683082.1104,683082.1104,0
2608,1002214.646,1884.845645,,1000329.8,983047.7692,17282.03049
2609,601949.519,4.284E-05,,601949.519,601949.519,0
2610,748139.4068,1.589E-05,,748139.4068,748139.4068,0
2611,218933.1055,-7.14001E-06,,218933.1055,218933.1055,0
2612,962308.469,15549.74041,,946758.7286,937820.6018,8938.12676
2613,754899.8002,698.7009955,,754201.0992,754201.0992,0
2614,986351.6853,1483.797943,,984867.8874,962087.6055,22780.28188
2615,59143.44415,-3.09E-06,,59143.44415,59143.44415,0
2616,650085.2705,4.41005E-06,,650085.2705,650085.2705,0
2617,114668.2351,-1.859E-05,,114668.2351,114668.2351,0
2620,431523.0784,2999.026651,,428524.0517,417801.0589,10722.99277
2621,749826.9958,1707.585301,,748119.4105,722388.4839,25730.92666
2622,635733.2263,7682.045483,,628051.1808,626952.9775,1098.203311
2623,675477.2646,698.7010581,,674778.5635,651628.108,23150.45558
2624,311694.7532,-4.412E-05,,311694.7532,311694.7532,0
2627,972058.2403,1483.797957,,970574.4423302601,947794.1604,22780.28188
2628,715116.2561,7458.258172,,707657.9979,707657.9979,0
2629,890290.0487,1707.585287,,888582.4633699401,880748.2015,7834.26188
2630,502762.1927,474.913661,,502287.279,502287.279,0
2631,743836.8945,3.52999E-05,,743836.8945,743836.8945,0
2632,59026.26226,-1.38E-06,,59026.26226,59026.26226,0
2633,75236.145,2.82E-06,,75236.145,75236.145,0
2636,534515.2377,2.709E-05,,534515.2377,534515.2377,0
2637,203593.9339,-7.8E-06,,203593.9339,203593.9339,0
2638,279076.4847,2524.112955,,276552.3717,276552.3717,0
2639,172236.7439,-3.753E-05,,172236.7439,172236.7439,0
2640,147482.0986,208.8973291,,147273.2013,147273.2013,0
2641,85964.60742,2.86E-06,,85964.60742,85964.60742,0
2642,87046.77723,3.76999E-06,,87046.77723,87046.77723,0
2643,79502.37035,1.61001E-06,,79502.37035,79502.37035,0
2646,205102.2361,-2.615E-05,,205102.2361,205102.2361,0
2647,273979.9961,5.39998E-06,,273979.9961,273979.9961,0
2648,667970.5291,1707.585272,,666262.9438,651021.3563,15241.58747
2649,720471.6354,1707.585283,,718764.0501,688158.5763,30605.47375
2652,1095866.148,1102.170084,,1094763.978,1076702.391,18061.58691
2653,1020406.68,1596.407901,,1018810.272,1000574.583,18235.68865
2654,755375.7458,-2.756E-05,,755375.7458,755375.7458,0
2655,367468.7038,-3.042E-05,,367468.7038,367468.7038,0
2656,484597.3068,-4.113E-05,,484597.3068,484597.3068,0
2657,321728.0782,-2.292E-05,,321728.0782,321728.0782,0
2658,83513.48176,2.54001E-06,,83513.48176,83513.48176,0
2659,55543.96743,-1.58E-06,,55543.96743,55543.96743,0
2660,144472.593,-3.769E-05,,144472.593,144472.593,0
2699,1180044.062997594,0,,1180044.062997594,1168832.661665324,11211.40133
2700,1138980.009,0.0004145,,1138980.009,1123256.829,15723.18077
2701,1011273.172,0.00039463,,1011273.172,985686.4872,25586.68521
2702,1419529.520354806,0,,1419529.520354806,1411547.009896036,7982.510459
2703,945830.4462,3.678E-05,,945830.4462,918165.398,27665.04827
2704,1106071.795,0.00025362,,1106071.795,1083670.64,22401.15551
2705,1080934.918,1748.403804,,1079186.514,1060768.444,18418.06946
2706,855817.2131,2454.273115,,853362.94,828437.9855,24924.95448
2707,1053844.773,3976.713331,,1049868.06,1031204.068,18663.9913
2708,644400.9253,20989.9063,,623411.019,615323.8096781101,8087.209354
2709,478586.9148,474.9136806,,478112.0011,477632.1659,479.8352028
2710,657522.8477,9114.910885,,648407.9368,641424.5923,6983.344474
2711,867830.3859,4206.498342,,863623.8876,839296.0333,24327.85434
2712,969878.1668,13562.47135,,956315.6955,937190.6859,19125.00963
2713,813263.58,33841.67261,,779421.9074,761803.8239,17618.08357
2716,667262.6954,19786.28365,,647476.4118,647476.4118,0
2717,585166.2747,45843.64623,,539322.6285,539322.6285,0
2718,591019.6687,100285.181,,490734.4877,490734.4877,0
2719,758324.0985,42300.42967,,716023.6688,709040.3244,6983.344474
2720,578597.9181,-3.327E-05,,578597.9181,578597.9181,0
2721,463359.5527,147361.8708,,315997.6819,315997.6819,0
2722,728934.8074,92762.58877,,636172.2186,636172.2186,0
2723,1049097.81,77314.34349,,971783.467,946962.7421,24820.7249
2724,664724.1975,32991.65499,,631732.5425,631732.5425,0
2725,992569.6514,34554.87101,,958014.7804,933194.0555,24820.7249
2728,948346.0294,23.40846814,,948322.6209,916635.021,31687.59986
2729,1013979.394,0.00011784,,1013979.394,979750.3994,34228.99475
2730,618521.688,698.7010029,,617822.987,601630.1891,16192.79789
2731,660160.315,1707.58525,,658452.7297,648416.3996,10036.33007
2732,749884.2403,11101.87567,,738782.3646,720654.6242,18127.74036
2733,356923.8138,1.832E-05,,356923.8138,351169.754,5754.059811
2736,1134916.14,141745.8522,,993170.2876,974259.376,18910.91157
2737,793849.5238,118475.7812,,675373.7426,675373.7426,0
2738,860925.5846,115058.6396,,745866.9450400401,738883.6006,6983.344474
2739,436128.476,153169.0367,,282959.4393,282959.4393,0
2740,794875.2228,118643.7354,,676231.4874,676231.4874,0
2741,504309.1109,134237.1492,,370071.9617,370071.9617,0
2744,909977.957,28915.66909,,881062.2879,865820.7004,15241.58747
2745,832792.0195,27349.97398,,805442.0455,797354.8361,8087.209354
2746,592650.4383,12924.01432,,579726.424,579726.424,0
2747,398543.8934,1662.007861,,396881.8855,396881.8855,0
2748,375288.9715,125720.5425,,249568.429,249568.429,0
2749,161637.60164952002,13139.58275,,148498.0189,148498.0189,0
2750,136296.2913,520.1912494,,135776.1001,135776.1001,0
2753,331288.2248,132271.479,,199016.74577721002,199016.74577721002,0
2754,377402.5891,174635.6724,,202766.9167,202766.9167,0
2755,784299.7239,165193.8817,,619105.8422,617978.6801,1127.162071
2756,599463.6749,143693.2739,,455770.401,454643.239,1127.162071
2757,453426.7276,117134.4725,,336292.2551,336292.2551,0
2758,252322.49665708002,70330.79046,,181991.7062,181991.7062,0
2761,1010592.679,11819.6967,,998772.9827,981474.2927,17298.69007
2762,742801.9373,21530.08707,,721271.8502,713786.8019,7485.048304
2763,821952.2949,31251.88388,,790700.411,780506.6041,10193.80693
2764,1027791.524,27418.02414,,1000373.5,981248.4902,19125.00963
2765,897629.5438,19801.74044,,877827.8034,862586.2159,15241.58747
2766,946764.2782,42757.17764,,904007.1006,880387.555,23619.54568
2767,791065.4423,200841.709,,590223.7333,590223.7333,0
2768,974260.737,43996.76464,,930263.9724,906631.1225430301,23632.84989
2769,958678.7969,426828.8471,,531849.9498,531849.9498,0
2772,125550.1858,22382.19229,,103167.9935,103167.9935,0
2773,116691.6382,26535.99205,,90155.64617944001,90155.64617944001,0
2774,129654.56079701001,24738.8289,,104915.7319,104915.7319,0
2775,95263.70732,16052.33188,,79211.37544,79211.37544,0
2776,87277.41462,698.701031,,86578.71359,86578.71359,0
2800,9788.398894,1.00001E-07,,9788.398894,9788.398894,0
2801,9738.37466,4.00001E-07,,9738.37466,9738.37466,0
2802,86432.50018,-3.69E-06,,86432.50018,86432.50018,0
2803,11976.80174,-3.1E-06,,11976.80174,11976.80174,0
2804,11766.47509,2.9E-06,,11766.47509,11766.47509,0
2805,10618.71651,-2.8E-06,,10618.71651,10618.71651,0
2806,28929.953,4.1E-06,,28929.953,28929.953,0
2807,59461.47534,2.60001E-06,,59461.47534,59461.47534,0
2808,16102.15173,3.7E-06,,16102.15173,16102.15173,0
2811,1361.8676143000002,0,,1361.8676143000002,1361.8676143000002,0
2812,12328.90717,-1.4E-06,,12328.90717,12328.90717,0
2813,146.6724568,0,,146.6724568,146.6724568,0
2816,17416.13479,-2.95E-06,,17416.13479,17416.13479,0
2817,56982.41229,4.43E-06,,56982.41229,56982.41229,0
2818,50352.67157,3.22E-06,,50352.67157,50352.67157,0
2819,89018.74536,-2.67E-06,,89018.74536,89018.74536,0
2822,324.1058791,1E-08,,324.1058791,324.1058791,0
2823,117527.1189,1.214E-05,,117527.1189,117527.1189,0
2824,85456.07357,2.98001E-06,,85456.07357,85456.07357,0
