num_opportunities,EMP_2016,,,,
3441,9987.107459,-3E-07,9987.107459,9987.107459,0
3442,28150.70267,-9.44998E-07,28150.70267,28150.70267,0
3443,18983.07905,-3.45E-07,18983.07905,18983.07905,0
3444,2193.3580033999997,0,2193.3580033999997,2193.3580033999997,0
3447,2728.928125,-8.00001E-08,2728.928125,2728.928125,0
3448,1503.997304,-5E-07,1503.997304,1503.997304,0
3449,1095.491903,-4E-07,1095.491903,1095.491903,0
3450,4137.963614,-2.80001E-07,4137.963614,4137.963614,0
3453,8677.526567,-3E-07,8677.526567,8677.526567,0
3454,20624.42078,-4.745E-06,20624.42078,20624.42078,0
3455,7498.547338,-1.00001E-07,7498.547338,7498.547338,0
3456,37160.47923,3.16501E-06,37160.47923,37160.47923,0
3457,12880.110100484999,0,12880.110100484999,12880.110100484999,0
3458,7413.427383,-3E-07,7413.427383,7413.427383,0
3459,12089.81119,-3.215E-06,12089.81119,12089.81119,0
3460,7677.733938,-3E-07,7677.733938,7677.733938,0
3463,6564.67438,-3E-07,6564.67438,6564.67438,0
3464,11820.5035,-1.8E-06,11820.5035,11820.5035,0
3465,6496.8582099000005,0,6496.8582099000005,6496.8582099000005,0
3466,6426.165159,-3E-07,6426.165159,6426.165159,0
3467,2988.169376,-1.2E-07,2988.169376,2988.169376,0
3468,6817.50188,-1.99998E-08,6817.50188,6817.50188,0
3471,15562.5057,4.1E-06,15562.5057,15562.5057,0
3472,4452.54206,2.00001E-07,4452.54206,4452.54206,0
3473,6450.406236,2.2E-07,6450.406236,6450.406236,0
3474,3493.932031,1.2E-07,3493.932031,3493.932031,0
3477,1581.625937,0,1581.625937,1581.625937,0
3478,1581.625937,0,1581.625937,1581.625937,0
3479,421.4942784,0,421.4942784,421.4942784,0
3480,524.2473334,0,524.2473334,524.2473334,0
3481,245.5219664,0,245.5219664,245.5219664,0
3482,240.0901285,0,240.0901285,240.0901285,0
3483,193.1358235,0,193.1358235,193.1358235,0
3484,308.2558102,0,308.2558102,308.2558102,0
3485,306.9736872,0,306.9736872,306.9736872,0
3487,14670.32227,-4.1893E-06,14670.32227,14670.32227,0
3488,7171.401157,2E-07,7171.401157,7171.401157,0
3489,10670.787997700001,0,10670.787997700001,10670.787997700001,0
3490,5272.580215,-3E-07,5272.580215,5272.580215,0
3491,10273.64229,-2E-06,10273.64229,10273.64229,0
3492,13013.89693,-4.2E-06,13013.89693,13013.89693,0
3493,6910.966779,-4E-07,6910.966779,6910.966779,0
3494,13728.6562,-4.1E-06,13728.6562,13728.6562,0
3497,3443.602925,9.99999E-08,3443.602925,3443.602925,0
3498,1876.207743,-1.2E-07,1876.207743,1876.207743,0
3499,6637.021942,-8.00001E-08,6637.021942,6637.021942,0
3500,3774.514795,-9.99999E-08,3774.514795,3774.514795,0
3503,15277.89248,3.1107E-06,15277.89248,15277.89248,0
3504,10885.92874,0,10885.92874,10885.92874,0
3505,12266.08101,-4.6893E-06,12266.08101,12266.08101,0
3594,311.1084675,2E-08,311.1084675,311.1084675,0
3595,1117.183291,-1.6E-07,1117.183291,1117.183291,0
3596,1016.115995,1.4E-07,1016.115995,1016.115995,0
3597,545.3895224,3.99999E-08,545.3895224,545.3895224,0
3598,1.166338235,0,1.166338235,1.166338235,0
3599,123.5261437,0,123.5261437,123.5261437,0
3600,2376.26006,-3.8E-07,2376.26006,2376.26006,0
3601,4539.264682,-3.8E-07,4539.264682,4539.264682,0
3602,20067.12295,3.185E-06,20067.12295,20067.12295,0
3603,2439.411806,-4E-07,2439.411806,2439.411806,0
3604,3369.740334,-2E-07,3369.740334,3369.740334,0
3607,311.1084675,2E-08,311.1084675,311.1084675,0
3608,68.64136854,0,68.64136854,68.64136854,0
3609,0.684183466,0,0.684183466,0.684183466,0
3610,24.17143609,0,24.17143609,24.17143609,0
3611,413.1182654,0,413.1182654,413.1182654,0
3612,133.5984294,-1.8E-08,133.5984294,133.5984294,0
3613,203.6372667,-1E-08,203.6372667,203.6372667,0
3614,447.06571339999994,0,447.06571339999994,447.06571339999994,0
3615,53.68082924,0,53.68082924,53.68082924,0
3616,95.50599074,0,95.50599074,95.50599074,0
3617,251.1117535,0,251.1117535,251.1117535,0
3618,47.37788929,0,47.37788929,47.37788929,0
3619,203.6372667,-1E-08,203.6372667,203.6372667,0
3620,320.6742795,0,320.6742795,320.6742795,0
3621,306.20241450000003,0,306.20241450000003,306.20241450000003,0
3622,91.70668448,0,91.70668448,91.70668448,0
3623,47.37788929,0,47.37788929,47.37788929,0
3624,306.20241450000003,0,306.20241450000003,306.20241450000003,0
3625,294.0784524,0,294.0784524,294.0784524,0
3626,149.4997131,-1E-08,149.4997131,149.4997131,0
3627,786.390284,0,786.390284,786.390284,0
3628,91.70668448,0,91.70668448,91.70668448,0
3629,93.4741627,0,93.4741627,93.4741627,0
3630,660.7175,0,660.7175,660.7175,0
3631,278.31116959999997,0,278.31116959999997,278.31116959999997,0
3632,278.31116959999997,0,278.31116959999997,278.31116959999997,0
3633,427.44601190000003,0,427.44601190000003,427.44601190000003,0
3634,723.1897312,-3E-08,723.1897312,723.1897312,0
3635,2.844175664,0,2.844175664,2.844175664,0
3636,133.5984294,-1.8E-08,133.5984294,133.5984294,0
3650,91.65816952,0,91.65816952,91.65816952,0
3651,39.55597764,0,39.55597764,39.55597764,0
3652,149.4997131,-1E-08,149.4997131,149.4997131,0
3653,98.50081601,0,98.50081601,98.50081601,0
3654,129.6023407,0,129.6023407,129.6023407,0
3655,274.4501543,-1E-08,274.4501543,274.4501543,0
3656,149.237787,0,149.237787,149.237787,0
3657,91.65816952,0,91.65816952,91.65816952,0
3658,215.3227238,-1E-08,215.3227238,215.3227238,0
3659,25.5642034,0,25.5642034,25.5642034,0
3660,148.2367426,-1E-08,148.2367426,148.2367426,0
3661,162.1580465,0,162.1580465,162.1580465,0
3662,161.92772374999998,0,161.92772374999998,161.92772374999998,0
3663,230.185541,4E-08,230.185541,230.185541,0
3664,183.96549899000001,0,183.96549899000001,183.96549899000001,0
3665,119.7667395,-4E-08,119.7667395,119.7667395,0
3666,215.3227238,-1E-08,215.3227238,215.3227238,0
3667,41.838780760000006,0,41.838780760000006,41.838780760000006,0
3668,22.53373674,0,22.53373674,22.53373674,0
3669,17.32221778,0,17.32221778,17.32221778,0
3670,45.76148806,0,45.76148806,45.76148806,0
3671,41.838780760000006,0,41.838780760000006,41.838780760000006,0
3672,26.4531156,0,26.4531156,26.4531156,0
3673,101.43683,0,101.43683,101.43683,0
3674,46.28225033,0,46.28225033,46.28225033,0
3675,62.71611452,0,62.71611452,62.71611452,0
3676,89.3885757,0,89.3885757,89.3885757,0
3677,68.33889166,0,68.33889166,68.33889166,0
3678,249.6153391,-3E-08,249.6153391,249.6153391,0
3679,1052.52588,2.6E-07,1052.52588,1052.52588,0
3680,797.0201436,1E-08,797.0201436,797.0201436,0
3681,142.3217357,0,142.3217357,142.3217357,0
3682,286.2316358,0,286.2316358,286.2316358,0
3683,24.65784997,0,24.65784997,24.65784997,0
3684,1299.9998,-2.1E-07,1299.9998,1299.9998,0
3685,2276.896404,9.99999E-08,2276.896404,2276.896404,0
3686,158.6451977,0,158.6451977,158.6451977,0
3687,46.90122704,0,46.90122704,46.90122704,0
3688,199.0197091,0,199.0197091,199.0197091,0
3689,1181.417361,-4.5E-07,1181.417361,1181.417361,0
3690,118.62874565000001,0,118.62874565000001,118.62874565000001,0
3691,1300.727638,2.3E-07,1300.727638,1300.727638,0
3692,1125.818757,1.3E-07,1125.818757,1125.818757,0
3693,4657.557198,1.3E-07,4657.557198,4657.557198,0
3694,4191.842961,2.29999E-07,4191.842961,4191.842961,0
3708,895.1029336,0,895.1029336,895.1029336,0
3709,1697.330556,-4E-07,1697.330556,1697.330556,0
3710,3419.622773,-2E-07,3419.622773,3419.622773,0
3711,5408.98069,3.99999E-07,5408.98069,5408.98069,0
3712,831.3324734,3.99999E-08,831.3324734,831.3324734,0
3713,3427.381713,-5E-07,3427.381713,3427.381713,0
3714,5329.192786,3E-07,5329.192786,5329.192786,0
3715,4625.130204,-5E-07,4625.130204,4625.130204,0
3716,2075.020892,3E-07,2075.020892,2075.020892,0
3717,2403.234606,0,2403.234606,2403.234606,0
3718,3516.25031,-2E-07,3516.25031,3516.25031,0
3723,1927.583742,-3E-07,1927.583742,1927.583742,0
3724,724.7812719,0,724.7812719,724.7812719,0
3725,2527.4240354999997,0,2527.4240354999997,2527.4240354999997,0
3726,1543.920664,-2E-07,1543.920664,1543.920664,0
3727,2270.368877,-3E-07,2270.368877,2270.368877,0
3728,2390.823635,-1E-07,2390.823635,2390.823635,0
3729,1706.783165,4E-07,1706.783165,1706.783165,0
3730,359.9014487,0,359.9014487,359.9014487,0
3731,1702.333268,1.4E-07,1702.333268,1702.333268,0
3732,2286.931993,1.19E-07,2286.931993,2286.931993,0
3800,12115.32744,-2.09E-06,12115.32744,12115.32744,0
3801,10046.463717794999,0,10046.463717794999,10046.463717794999,0
3802,4450.661125,-2.9E-07,4450.661125,4450.661125,0
3803,3178.059339,3.6E-07,3178.059339,3178.059339,0
3804,1362.475269,-5E-07,1362.475269,1362.475269,0
3805,2189.31842,2.6E-07,2189.31842,2189.31842,0
3808,374.5982649,0,374.5982649,374.5982649,0
3809,5634.029392,-1.00001E-07,5634.029392,5634.029392,0
3810,4924.865673,2E-07,4924.865673,4924.865673,0
3811,16383.80693,-4.045E-06,16383.80693,16383.80693,0
3812,6039.6455427850005,0,6039.6455427850005,6039.6455427850005,0
3813,25523.71078,2.255E-06,25523.71078,25523.71078,0
3814,14923.96886,-2.915E-06,14923.96886,14923.96886,0
3815,12381.82097,4.285E-06,12381.82097,12381.82097,0
3816,4534.16445,2E-07,4534.16445,4534.16445,0
3817,597.3709042,0,597.3709042,597.3709042,0
3818,7305.663718,2.00001E-07,7305.663718,7305.663718,0
3819,1215.768705,3E-07,1215.768705,1215.768705,0
3822,1383.1066626000002,0,1383.1066626000002,1383.1066626000002,0
3823,1076.062825,0,1076.062825,1076.062825,0
3824,1874.507619,0,1874.507619,1874.507619,0
3825,1269.197492,1E-07,1269.197492,1269.197492,0
3826,460.2755322,0,460.2755322,460.2755322,0
3827,1828.342124,0,1828.342124,1828.342124,0
3828,1269.197492,1E-07,1269.197492,1269.197492,0
3829,127.0325366,0,127.0325366,127.0325366,0
3831,24096.815214924998,0,24096.815214924998,24096.815214924998,0
3832,25195.28066,3.325E-06,25195.28066,25195.28066,0
3833,995.2296591,-4.50001E-08,995.2296591,995.2296591,0
3834,11679.33915,3.6E-06,11679.33915,11679.33915,0
3835,17363.95553,9.55002E-07,17363.95553,17363.95553,0
3836,21184.14116,-1.215E-06,21184.14116,21184.14116,0
3837,30888.13329,-4.975E-06,30888.13329,30888.13329,0
3838,26421.603,2.335E-06,26421.603,26421.603,0
3839,28623.94886,-1.565E-06,28623.94886,28623.94886,0
3840,9251.145186,4.55E-07,9251.145186,9251.145186,0
3841,31625.32149,-6.49998E-08,31625.32149,31625.32149,0
3842,24190.2721,-3.315E-06,24190.2721,24190.2721,0
3843,42697.35321,4.414E-06,42697.35321,42697.35321,0
3844,21278.18112,9.94998E-07,21278.18112,21278.18112,0
3845,26239.86831,-4.465E-06,26239.86831,26239.86831,0
3846,20964.764092794998,0,20964.764092794998,20964.764092794998,0
3847,23175.79488,-2.535E-06,23175.79488,23175.79488,0
3848,44131.91805,-3.586E-06,44131.91805,44131.91805,0
3849,1681.7593226000001,0,1681.7593226000001,1681.7593226000001,0
3850,28308.82124,-1.715E-06,28308.82124,28308.82124,0
3851,20234.06479,-8.15002E-07,20234.06479,20234.06479,0
3852,10634.2865,1.1E-06,10634.2865,10634.2865,0
3853,5529.518515,-9E-08,5529.518515,5529.518515,0
3854,2700.963583,9.99999E-08,2700.963583,2700.963583,0
3855,7856.213764,-3E-07,7856.213764,7856.213764,0
3856,10633.79518,-3.99E-06,10633.79518,10633.79518,0
3857,3821.840447,-3E-07,3821.840447,3821.840447,0
3858,3741.186337,-1E-07,3741.186337,3741.186337,0
3859,3407.282758,-1.81E-07,3407.282758,3407.282758,0
3860,3776.705312,0,3776.705312,3776.705312,0
3861,1587.370739,-2.1E-08,1587.370739,1587.370739,0
3862,1351.889893,4.6E-07,1351.889893,1351.889893,0
3863,1563.154129,1.29E-07,1563.154129,1563.154129,0
3864,2030.061752,-4E-07,2030.061752,2030.061752,0
3865,256.10979082899996,0,256.10979082899996,256.10979082899996,0
3866,30920.2744,-4.065E-06,30920.2744,30920.2744,0
3867,28247.46392,-2.565E-06,28247.46392,28247.46392,0
3868,23895.59027,3.335E-06,23895.59027,23895.59027,0
3869,23103.88855,-4.635E-06,23103.88855,23103.88855,0
3870,20255.62391,-6.34998E-07,20255.62391,20255.62391,0
3875,1377.133929,-2.11E-07,1377.133929,1377.133929,0
3900,14347.05917,-3.27E-06,14347.05917,14347.05917,0
3901,2496.6586288999997,0,2496.6586288999997,2496.6586288999997,0
3902,17962.69702,-4.88E-06,17962.69702,17962.69702,0
3903,26506.88471,3.64E-06,26506.88471,26506.88471,0
3905,6119.790176,-1.45001E-07,6119.790176,6119.790176,0
3906,19262.57825,4.263E-06,19262.57825,19262.57825,0
3907,1496.362474,1.1E-07,1496.362474,1496.362474,0
3908,2235.5364207000002,0,2235.5364207000002,2235.5364207000002,0
3909,6305.855881195001,0,6305.855881195001,6305.855881195001,0
3910,3600.8736234949997,0,3600.8736234949997,3600.8736234949997,0
3911,1370.306225,-1.2E-07,1370.306225,1370.306225,0
3912,3930.8213,3.8E-07,3930.8213,3930.8213,0
3913,16493.05147,-2.225E-06,16493.05147,16493.05147,0
3914,3290.906058,-2.05E-07,3290.906058,3290.906058,0
3915,4856.597384,-2E-07,4856.597384,4856.597384,0
3916,6067.872883,-3.05E-07,6067.872883,6067.872883,0
3917,5584.3897908399995,0,5584.3897908399995,5584.3897908399995,0
3918,921.9071406,3.99999E-08,921.9071406,921.9071406,0
3919,2209.104596,-2.2E-07,2209.104596,2209.104596,0
3920,1039.621841,-3.5E-07,1039.621841,1039.621841,0
3921,1697.782201,3.8E-07,1697.782201,1697.782201,0
3922,1789.117978,2E-07,1789.117978,1789.117978,0
3923,1765.104237,4.8E-07,1765.104237,1765.104237,0
3924,4212.201153,-1.99998E-08,4212.201153,4212.201153,0
3925,965.2729942,0,965.2729942,965.2729942,0
3926,2054.401783,4E-07,2054.401783,2054.401783,0
3927,7822.215593,4.1E-07,7822.215593,7822.215593,0
3928,3018.174603,-5E-07,3018.174603,3018.174603,0
3929,1915.201042,0,1915.201042,1915.201042,0
3930,3412.93549,-9.99999E-08,3412.93549,3412.93549,0
3931,17.36583452,0,17.36583452,17.36583452,0
3933,2680.76036,3.1E-07,2680.76036,2680.76036,0
3934,2687.572617,2.35E-07,2687.572617,2687.572617,0
3935,2824.685809,3.50001E-08,2824.685809,2824.685809,0
3936,21.52170919,0,21.52170919,21.52170919,0
3937,3426.711333,4.35E-07,3426.711333,3426.711333,0
3938,544.9950061,3E-08,544.9950061,544.9950061,0
3939,3310.213871,1.6E-07,3310.213871,3310.213871,0
3940,3474.9486047650003,0,3474.9486047650003,3474.9486047650003,0
3941,1544.381771,-1.45E-07,1544.381771,1544.381771,0
3942,75.04056826,0,75.04056826,75.04056826,0
3943,627.5940789,-2.2E-08,627.5940789,627.5940789,0
3944,1732.465582,-3.35E-07,1732.465582,1732.465582,0
3945,264.2398454,3E-08,264.2398454,264.2398454,0
3946,1761.018997,3.2E-07,1761.018997,1761.018997,0
3947,26.84183641,0,26.84183641,26.84183641,0
3948,5814.013619,-3.57E-07,5814.013619,5814.013619,0
3949,3561.360038,-1.22E-07,3561.360038,3561.360038,0
3950,85.54903892,0,85.54903892,85.54903892,0
3951,215.4795645,-4E-08,215.4795645,215.4795645,0
3952,1550.7372235399998,0,1550.7372235399998,1550.7372235399998,0
3953,1105.867658,-2.4E-07,1105.867658,1105.867658,0
3954,124.7479496,-3E-08,124.7479496,124.7479496,0
3955,451.5938754,3E-08,451.5938754,451.5938754,0
3956,1363.052098,-1.99998E-08,1363.052098,1363.052098,0
3957,595.9176669,2E-08,595.9176669,595.9176669,0
3958,1005.928928,1.8E-07,1005.928928,1005.928928,0
3959,651.6927701,-4.99999E-08,651.6927701,651.6927701,0
3960,1264.698422,-2E-08,1264.698422,1264.698422,0
3961,24.3808327,0,24.3808327,24.3808327,0
3962,387.4416004,-2E-08,387.4416004,387.4416004,0
3963,276.8955357,-3E-08,276.8955357,276.8955357,0
3964,337.2690276,3E-08,337.2690276,337.2690276,0
3965,213.0340305,0,213.0340305,213.0340305,0
3966,18.19375828,0,18.19375828,18.19375828,0
3967,18.80270185,0,18.80270185,18.80270185,0
3968,1140.168873,0,1140.168873,1140.168873,0
3969,54.91626947,0,54.91626947,54.91626947,0
3970,307.5075947,0,307.5075947,307.5075947,0
3971,57.01548444,0,57.01548444,57.01548444,0
3972,1805.2592905400002,0,1805.2592905400002,1805.2592905400002,0
3973,2092.300958,4.43E-07,2092.300958,2092.300958,0
3974,401.8385908,2E-08,401.8385908,401.8385908,0
4000,5799.954015,2.6E-07,5799.954015,5799.954015,0
4001,1976.461888,-3.4E-07,1976.461888,1976.461888,0
4002,4419.743221,-3.99996E-08,4419.743221,4419.743221,0
4003,1648.487809,-3E-07,1648.487809,1648.487809,0
4004,5301.598852,-4.4E-07,5301.598852,5301.598852,0
4005,5888.094780859999,0,5888.094780859999,5888.094780859999,0
4008,1289.558135,-2E-07,1289.558135,1289.558135,0
4009,4018.7303593999995,0,4018.7303593999995,4018.7303593999995,0
4010,4018.7303593999995,0,4018.7303593999995,4018.7303593999995,0
4011,6450.49332,0,6450.49332,6450.49332,0
4012,6623.147586,-5E-07,6623.147586,6623.147586,0
4015,1432.9631104599998,0,1432.9631104599998,1432.9631104599998,0
4016,1788.7954651599998,0,1788.7954651599998,1788.7954651599998,0
4017,1879.709683,0,1879.709683,1879.709683,0
4018,2798.308965,4.6E-07,2798.308965,2798.308965,0
4019,3857.020009,4E-07,3857.020009,3857.020009,0
4020,7326.139558,-2E-07,7326.139558,7326.139558,0
4021,3524.9282928000002,0,3524.9282928000002,3524.9282928000002,0
4024,908.0563168,0,908.0563168,908.0563168,0
4025,35.75906871,0,35.75906871,35.75906871,0
4026,1042.059993,-4E-07,1042.059993,1042.059993,0
4027,494.70988900000003,0,494.70988900000003,494.70988900000003,0
4028,2016.731669,2E-07,2016.731669,2016.731669,0
4029,1715.932368,3E-07,1715.932368,1715.932368,0
4032,6263.231404,-5E-07,6263.231404,6263.231404,0
4033,1998.2119323000002,0,1998.2119323000002,1998.2119323000002,0
4034,5835.521797,9.99999E-08,5835.521797,5835.521797,0
4035,6821.327138,2.00001E-07,6821.327138,6821.327138,0
4036,5648.549533,3.99999E-07,5648.549533,5648.549533,0
4037,18083.2094,-1.7E-06,18083.2094,18083.2094,0
4038,6596.916041,-3E-07,6596.916041,6596.916041,0
4039,11227.75096,2.3E-06,11227.75096,11227.75096,0
4040,10303.34214,4.1E-06,10303.34214,10303.34214,0
4043,7117.353075,4E-07,7117.353075,7117.353075,0
4044,12651.72627,4.69E-06,12651.72627,12651.72627,0
4045,8615.141328,0,8615.141328,8615.141328,0
4046,1526.632085,0,1526.632085,1526.632085,0
4047,1.39421e-06,0,1.39421e-06,1.39421e-06,0
4048,1497.6446437999998,0,1497.6446437999998,1497.6446437999998,0
4049,5306.555221,-4.99999E-07,5306.555221,5306.555221,0
4050,3472.5662386000004,0,3472.5662386000004,3472.5662386000004,0
4051,8597.303568,1.00001E-07,8597.303568,8597.303568,0
4052,10661.08023,-3E-07,10661.08023,10661.08023,0
4053,3387.872343,-3E-07,3387.872343,3387.872343,0
4054,3912.3889553999998,0,3912.3889553999998,3912.3889553999998,0
4055,353.2335362,0,353.2335362,353.2335362,0
4056,6916.749377,3E-07,6916.749377,6916.749377,0
4057,1149.365058,-1.5E-07,1149.365058,1149.365058,0
4058,387.62863534999997,0,387.62863534999997,387.62863534999997,0
4059,1649.324418,-2E-07,1649.324418,1649.324418,0
4060,7313.056949,4E-07,7313.056949,7313.056949,0
4100,5783.074861,-4E-07,5783.074861,5783.074861,0
4101,9900.634361,2E-07,9900.634361,9900.634361,0
4102,21859.64033,0,21859.64033,21859.64033,0
4103,15557.941754399999,0,15557.941754399999,15557.941754399999,0
4104,16183.989184099999,0,16183.989184099999,16183.989184099999,0
4105,79133.72793,-2.73E-06,79133.72793,79133.72793,0
4106,19573.1218,-3.4E-06,19573.1218,19573.1218,0
4107,85080.97674,-4.63E-06,85080.97674,85080.97674,0
4108,18123.15247,-2.51E-06,18123.15247,18123.15247,0
4109,23743.06594,-3.1E-06,23743.06594,23743.06594,0
4110,16826.6819,2E-06,16826.6819,16826.6819,0
4111,49333.38869,-3.41E-06,49333.38869,49333.38869,0
4112,41608.11834,3.89E-06,41608.11834,41608.11834,0
4113,1346.564715,-5E-07,1346.564715,1346.564715,0
4114,2029.6522314000001,0,2029.6522314000001,2029.6522314000001,0
4115,13085.873528299999,0,13085.873528299999,13085.873528299999,0
4116,6554.068512,-5E-07,6554.068512,6554.068512,0
4117,6464.069708,2E-07,6464.069708,6464.069708,0
4118,11682.92213,-2.2E-06,11682.92213,11682.92213,0
4119,11541.98644,-6.3E-07,11541.98644,11541.98644,0
4120,17877.405905670003,0,17877.405905670003,17877.405905670003,0
4121,5882.409586,-1.99998E-08,5882.409586,5882.409586,0
4122,14652.94841,-2.73E-06,14652.94841,14652.94841,0
4123,11760.59313,1.70001E-07,11760.59313,11760.59313,0
4124,7600.712363,-2.29999E-07,7600.712363,7600.712363,0
4125,13022.2997,-5.09999E-07,13022.2997,13022.2997,0
4126,5520.720618,-4.1E-07,5520.720618,5520.720618,0
4127,7614.888628170001,0,7614.888628170001,7614.888628170001,0
4128,9290.262378,0,9290.262378,9290.262378,0
4129,12271.61757,-2.61E-06,12271.61757,12271.61757,0
4132,890.6280534,0,890.6280534,890.6280534,0
4133,1562.570128,3E-07,1562.570128,1562.570128,0
4134,5792.871525,0,5792.871525,5792.871525,0
4135,545.0471715,0,545.0471715,545.0471715,0
4136,5800.275733699999,0,5800.275733699999,5800.275733699999,0
4137,1950.387862,-3E-07,1950.387862,1950.387862,0
4138,1017.2878109000001,0,1017.2878109000001,1017.2878109000001,0
4140,1148.5653598000001,0,1148.5653598000001,1148.5653598000001,0
4141,1828.078692,9.99999E-08,1828.078692,1828.078692,0
4142,2336.682011,3E-07,2336.682011,2336.682011,0
4143,14335.74555,3.4E-06,14335.74555,14335.74555,0
4144,4702.0123183999995,0,4702.0123183999995,4702.0123183999995,0
4145,21964.42513,1.4E-06,21964.42513,21964.42513,0
4146,12095.773641200001,0,12095.773641200001,12095.773641200001,0
4147,10568.34155,3E-06,10568.34155,10568.34155,0
4148,28615.09307,-2.2E-06,28615.09307,28615.09307,0
4149,14352.81688,-4.1E-06,14352.81688,14352.81688,0
4150,29053.21593,7.00002E-07,29053.21593,29053.21593,0
4151,22645.82842,-8.00002E-07,22645.82842,22645.82842,0
4154,17125.66646,2.6E-06,17125.66646,17125.66646,0
4155,25539.43796,2.00002E-07,25539.43796,25539.43796,0
4156,3140.6219290999998,0,3140.6219290999998,3140.6219290999998,0
4157,12725.49701,4.00001E-07,12725.49701,12725.49701,0
4158,16186.37883,9E-07,16186.37883,16186.37883,0
4159,2719.0611962000003,0,2719.0611962000003,2719.0611962000003,0
4160,1261.295788,-5E-07,1261.295788,1261.295788,0
4161,11307.342,4.5E-06,11307.342,11307.342,0
4162,5991.544871,-2E-07,5991.544871,5991.544871,0
4163,1780.394053,0,1780.394053,1780.394053,0
4200,330.704294,0,330.704294,330.704294,0
4201,93.72798057,0,93.72798057,93.72798057,0
4205,410.2356743,0,410.2356743,410.2356743,0
4206,362.5689864,0,362.5689864,362.5689864,0
4207,431.0355305,0,431.0355305,431.0355305,0
4208,357.9583391,0,357.9583391,357.9583391,0
4209,592.5194656,0,592.5194656,592.5194656,0
4210,371.7434841,0,371.7434841,371.7434841,0
4211,529.9653426,0,529.9653426,529.9653426,0
4212,533.2929668,0,533.2929668,533.2929668,0
4213,389.7558753,0,389.7558753,389.7558753,0
4214,345.4545895,0,345.4545895,345.4545895,0
4300,529.7817217,0,529.7817217,529.7817217,0
4301,297.0253067,0,297.0253067,297.0253067,0
4302,1076.121259,0,1076.121259,1076.121259,0
4303,214.7084827,0,214.7084827,214.7084827,0
4304,730.0720075,0,730.0720075,730.0720075,0
4305,445.55026,0,445.55026,445.55026,0
4306,381.4356276,0,381.4356276,381.4356276,0
4307,437.9096486,0,437.9096486,437.9096486,0
4308,835.8867427,0,835.8867427,835.8867427,0
4309,712.6451055,0,712.6451055,712.6451055,0
4310,3122.373292,-4.73E-07,3122.373292,3122.373292,0
4311,2617.430893,0,2617.430893,2617.430893,0
4312,2552.866283,7.70001E-08,2552.866283,2552.866283,0
4315,136.9400243,0,136.9400243,136.9400243,0
4316,604.5212414,0,604.5212414,604.5212414,0
4317,1231.822668,0,1231.822668,1231.822668,0
4400,513.9643302,0,513.9643302,513.9643302,0
4401,321.7207296,0,321.7207296,321.7207296,0
4402,189.4707995,0,189.4707995,189.4707995,0
4403,271.4210204,0,271.4210204,271.4210204,0
4404,551.870023,0,551.870023,551.870023,0
4405,657.670593,0,657.670593,657.670593,0
4406,2966.991974,0,2966.991974,2966.991974,0
4407,717.2565613,1E-08,717.2565613,717.2565613,0
4408,135.8466351,-5E-08,135.8466351,135.8466351,0
4423,31.10034807,-3E-09,31.10034807,31.10034807,0
4424,122.4085931,-3E-08,122.4085931,122.4085931,0
4425,35.096802870000005,0,35.096802870000005,35.096802870000005,0
4426,536.7644763,-4.3E-08,536.7644763,536.7644763,0
4427,169.2361903,0,169.2361903,169.2361903,0
4428,14.62905441,0,14.62905441,14.62905441,0
4429,429.0656398,-2E-08,429.0656398,429.0656398,0
4430,164.36965422999998,0,164.36965422999998,164.36965422999998,0
4431,164.36965422999998,0,164.36965422999998,164.36965422999998,0
4432,2333.660924,3E-07,2333.660924,2333.660924,0
4433,5146.390833,3.78E-07,5146.390833,5146.390833,0
4434,217.9870395,4E-08,217.9870395,217.9870395,0
4435,5468.06861,0,5468.06861,5468.06861,0
4436,5608.856433,1.45E-07,5608.856433,5608.856433,0
4437,5859.618213,4E-07,5859.618213,5859.618213,0
4438,9770.375666,4.75E-07,9770.375666,9770.375666,0
4439,1388.048907,2E-07,1388.048907,1388.048907,0
4440,4398.628974,-1.45E-07,4398.628974,4398.628974,0
4441,6494.641401,3.55E-07,6494.641401,6494.641401,0
4442,3835.3324586950002,0,3835.3324586950002,3835.3324586950002,0
4443,217.9870395,4E-08,217.9870395,217.9870395,0
4444,29441.7333,-3.057E-06,29441.7333,29441.7333,0
4445,21153.77453,-1.29E-06,21153.77453,21153.77453,0
4446,36473.14429,1.36501E-06,36473.14429,36473.14429,0
4447,27789.54567,-1.305E-06,27789.54567,27789.54567,0
4448,46756.03833,1.35499E-06,46756.03833,46756.03833,0
4449,1078.741515,-3E-07,1078.741515,1078.741515,0
4499,46914.09513,-3.328E-06,46914.09513,46914.09513,0
4500,14185.6149,-3E-07,14185.6149,14185.6149,0
4501,3232.23362,1.9E-07,3232.23362,3232.23362,0
4502,11644.99868,-3.41E-06,11644.99868,11644.99868,0
4503,4295.831815,-9.99999E-08,4295.831815,4295.831815,0
4504,11850.46692,3.3E-06,11850.46692,11850.46692,0
4505,21757.49417,1.457E-06,21757.49417,21757.49417,0
4506,3380.854751,0,3380.854751,3380.854751,0
4507,10661.1223,9.99989E-08,10661.1223,10661.1223,0
4508,4666.0012879999995,0,4666.0012879999995,4666.0012879999995,0
4509,11274.44739,1.8E-06,11274.44739,11274.44739,0
4511,22760.3133,3.667E-06,22760.3133,22760.3133,0
